split,baseline,train_rows,calibration_rows,test_rows,target,workload,high_workload_quantile,high_workload_threshold,test_auc,test_average_precision,features,selector,selector_value,score_threshold,calibration_acceptance_rate,calibration_abstention_rate,calibration_high_workload_rate,calibration_accepted_high_workload_rate,calibration_high_workload_recall_by_abstention,calibration_abstention_precision_for_high_workload,calibration_mean_workload_accepted,calibration_mean_workload_abstained,calibration_workload_share_abstained,test_acceptance_rate,test_abstention_rate,test_high_workload_rate,test_accepted_high_workload_rate,test_high_workload_recall_by_abstention,test_abstention_precision_for_high_workload,test_mean_workload_accepted,test_mean_workload_abstained,test_workload_share_abstained,calibrated_acceptance_target,calibrated_accepted_high_rate
repository_disjoint,selective_uncertainty_only,25652,4462,3482,outcome_downstream_workload_log,outcome_downstream_workload_raw,0.8,1.791759469228055,0.37600784379327334,0.2755929748998343,"feature_title_chars,feature_body_chars,feature_title_mentions_test,feature_body_mentions_test,feature_body_mentions_fix,feature_repo_stars,feature_task_type_confidence,feature_initial_detail_changed_files,feature_initial_detail_additions,feature_initial_detail_deletions,feature_initial_detail_churn,feature_initial_detail_added_files,feature_initial_detail_modified_files,feature_initial_detail_removed_files,feature_initial_detail_test_files,agent,repo_language,feature_task_type;score=prediction_uncertainty_only",calibration_risk_budget,0.1,8.113411244181634e-05,0.00044822949350067237,0.9995517705064993,0.3922008068130883,0.0,1.0,0.3923766816143498,2.5,6.638789237668162,0.9998311609373944,0.0002871912693854107,0.9997128087306146,0.33228029867892017,1.0,0.9991356957649092,0.33208848032174665,16.0,6.6417696064349325,0.9993084370677732,0.00044822949350067237,0.0
repository_disjoint,selective_uncertainty_only,25652,4462,3482,outcome_downstream_workload_log,outcome_downstream_workload_raw,0.8,1.791759469228055,0.37600784379327334,0.2755929748998343,"feature_title_chars,feature_body_chars,feature_title_mentions_test,feature_body_mentions_test,feature_body_mentions_fix,feature_repo_stars,feature_task_type_confidence,feature_initial_detail_changed_files,feature_initial_detail_additions,feature_initial_detail_deletions,feature_initial_detail_churn,feature_initial_detail_added_files,feature_initial_detail_modified_files,feature_initial_detail_removed_files,feature_initial_detail_test_files,agent,repo_language,feature_task_type;score=prediction_uncertainty_only",calibration_risk_budget,0.15,8.113411244181634e-05,0.00044822949350067237,0.9995517705064993,0.3922008068130883,0.0,1.0,0.3923766816143498,2.5,6.638789237668162,0.9998311609373944,0.0002871912693854107,0.9997128087306146,0.33228029867892017,1.0,0.9991356957649092,0.33208848032174665,16.0,6.6417696064349325,0.9993084370677732,0.00044822949350067237,0.0
repository_disjoint,cost_sensitive_workload_logistic,25652,4462,3482,outcome_downstream_workload_log,outcome_downstream_workload_raw,0.8,1.791759469228055,0.7652774602466521,0.5406958341530111,"feature_title_chars,feature_body_chars,feature_title_mentions_test,feature_body_mentions_test,feature_body_mentions_fix,feature_repo_stars,feature_task_type_confidence,feature_initial_detail_changed_files,feature_initial_detail_additions,feature_initial_detail_deletions,feature_initial_detail_churn,feature_initial_detail_added_files,feature_initial_detail_modified_files,feature_initial_detail_removed_files,feature_initial_detail_test_files,agent,repo_language,feature_task_type;positive_sample_weight=1+clipped_log_workload_q75",fixed_acceptance,0.2,0.25026352429708776,0.2001344688480502,0.7998655311519498,0.3922008068130883,0.06494960806270997,0.9668571428571429,0.47408237601569064,1.148936170212766,8.010086859064163,0.9653542243533464,0.19471568064330844,0.8052843193566915,0.33228029867892017,0.04129793510324484,0.975799481417459,0.40263908701854495,0.8864306784660767,8.036733238231099,0.9740231673582296,,
repository_disjoint,cost_sensitive_workload_logistic,25652,4462,3482,outcome_downstream_workload_log,outcome_downstream_workload_raw,0.8,1.791759469228055,0.7652774602466521,0.5406958341530111,"feature_title_chars,feature_body_chars,feature_title_mentions_test,feature_body_mentions_test,feature_body_mentions_fix,feature_repo_stars,feature_task_type_confidence,feature_initial_detail_changed_files,feature_initial_detail_additions,feature_initial_detail_deletions,feature_initial_detail_churn,feature_initial_detail_added_files,feature_initial_detail_modified_files,feature_initial_detail_removed_files,feature_initial_detail_test_files,agent,repo_language,feature_task_type;positive_sample_weight=1+clipped_log_workload_q75",fixed_acceptance,0.4,0.5027202132397561,0.40004482294935007,0.5999551770506499,0.3922008068130883,0.13389355742296918,0.8634285714285714,0.5644378035113934,2.2140056022408965,9.586103847590586,0.8665496049165935,0.44055140723721997,0.55944859276278,0.33228029867892017,0.10365058670143416,0.8625756266205704,0.5123203285420944,1.9185136897001305,10.366016427104723,0.872795643153527,,
repository_disjoint,cost_sensitive_workload_logistic,25652,4462,3482,outcome_downstream_workload_log,outcome_downstream_workload_raw,0.8,1.791759469228055,0.7652774602466521,0.5406958341530111,"feature_title_chars,feature_body_chars,feature_title_mentions_test,feature_body_mentions_test,feature_body_mentions_fix,feature_repo_stars,feature_task_type_confidence,feature_initial_detail_changed_files,feature_initial_detail_additions,feature_initial_detail_deletions,feature_initial_detail_churn,feature_initial_detail_added_files,feature_initial_detail_modified_files,feature_initial_detail_removed_files,feature_initial_detail_test_files,agent,repo_language,feature_task_type;positive_sample_weight=1+clipped_log_workload_q75",fixed_acceptance,0.6,0.8037152817012239,0.5999551770506499,0.40004482294935007,0.3922008068130883,0.23870003735524842,0.6348571428571429,0.6224089635854342,4.038849458348898,10.533333333333333,0.634902411021814,0.6395749569213096,0.3604250430786904,0.33228029867892017,0.20341266277503367,0.6084701815038893,0.5609561752988048,3.753480017961383,11.774501992031873,0.6387015905947441,,
repository_disjoint,cost_sensitive_workload_logistic,25652,4462,3482,outcome_downstream_workload_log,outcome_downstream_workload_raw,0.8,1.791759469228055,0.7652774602466521,0.5406958341530111,"feature_title_chars,feature_body_chars,feature_title_mentions_test,feature_body_mentions_test,feature_body_mentions_fix,feature_repo_stars,feature_task_type_confidence,feature_initial_detail_changed_files,feature_initial_detail_additions,feature_initial_detail_deletions,feature_initial_detail_churn,feature_initial_detail_added_files,feature_initial_detail_modified_files,feature_initial_detail_removed_files,feature_initial_detail_test_files,agent,repo_language,feature_task_type;positive_sample_weight=1+clipped_log_workload_q75",fixed_acceptance,0.8,0.8814720923779675,0.7998655311519498,0.2001344688480502,0.3922008068130883,0.327822919585318,0.3314285714285714,0.6494960806270996,5.4525077052395625,11.370660694288913,0.34287836833929897,0.7946582423894314,0.20534175761056864,0.33228029867892017,0.2735814962052765,0.34572169403630076,0.5594405594405595,5.306830502349115,11.82097902097902,0.3653181189488243,,
repository_disjoint,cost_sensitive_workload_logistic,25652,4462,3482,outcome_downstream_workload_log,outcome_downstream_workload_raw,0.8,1.791759469228055,0.7652774602466521,0.5406958341530111,"feature_title_chars,feature_body_chars,feature_title_mentions_test,feature_body_mentions_test,feature_body_mentions_fix,feature_repo_stars,feature_task_type_confidence,feature_initial_detail_changed_files,feature_initial_detail_additions,feature_initial_detail_deletions,feature_initial_detail_churn,feature_initial_detail_added_files,feature_initial_detail_modified_files,feature_initial_detail_removed_files,feature_initial_detail_test_files,agent,repo_language,feature_task_type;positive_sample_weight=1+clipped_log_workload_q75",calibration_risk_budget,0.05,0.204587954315334,0.1636037651277454,0.8363962348722546,0.3922008068130883,0.049315068493150684,0.9794285714285714,0.4592711682743837,0.8835616438356164,7.762325830653805,0.9782197609238874,0.13239517518667432,0.8676048248133257,0.33228029867892017,0.0368763557483731,0.9853068280034573,0.37735849056603776,0.8633405639913232,7.5266468056934785,0.9827973720608575,0.1636037651277454,0.049315068493150684
repository_disjoint,cost_sensitive_workload_logistic,25652,4462,3482,outcome_downstream_workload_log,outcome_downstream_workload_raw,0.8,1.791759469228055,0.7652774602466521,0.5406958341530111,"feature_title_chars,feature_body_chars,feature_title_mentions_test,feature_body_mentions_test,feature_body_mentions_fix,feature_repo_stars,feature_task_type_confidence,feature_initial_detail_changed_files,feature_initial_detail_additions,feature_initial_detail_deletions,feature_initial_detail_churn,feature_initial_detail_added_files,feature_initial_detail_modified_files,feature_initial_detail_removed_files,feature_initial_detail_test_files,agent,repo_language,feature_task_type;positive_sample_weight=1+clipped_log_workload_q75",calibration_risk_budget,0.1,0.3421310777642855,0.3117436127297176,0.6882563872702824,0.3922008068130883,0.09992810927390366,0.9205714285714286,0.524584825789645,1.685118619698059,8.879843699120807,0.9208482474505302,0.3038483630097645,0.6961516369902355,0.33228029867892017,0.07655954631379962,0.9299913569576491,0.4438943894389439,1.330812854442344,8.963696369636963,0.9391424619640387,0.3117436127297176,0.09992810927390366
repository_disjoint,cost_sensitive_workload_logistic,25652,4462,3482,outcome_downstream_workload_log,outcome_downstream_workload_raw,0.8,1.791759469228055,0.7652774602466521,0.5406958341530111,"feature_title_chars,feature_body_chars,feature_title_mentions_test,feature_body_mentions_test,feature_body_mentions_fix,feature_repo_stars,feature_task_type_confidence,feature_initial_detail_changed_files,feature_initial_detail_additions,feature_initial_detail_deletions,feature_initial_detail_churn,feature_initial_detail_added_files,feature_initial_detail_modified_files,feature_initial_detail_removed_files,feature_initial_detail_test_files,agent,repo_language,feature_task_type;positive_sample_weight=1+clipped_log_workload_q75",calibration_risk_budget,0.15,0.6372780916600825,0.4424025100851636,0.5575974899148364,0.3922008068130883,0.14994934143870314,0.8308571428571428,0.5844051446945338,2.4731509625126646,9.940514469453376,0.835145539271966,0.5083285468121769,0.49167145318782307,0.33228029867892017,0.14576271186440679,0.777009507346586,0.5251168224299065,2.67909604519774,10.744158878504672,0.7950380359612724,0.4424025100851636,0.14994934143870314
repository_disjoint,logistic_no_agent,25652,4462,3482,outcome_downstream_workload_log,outcome_downstream_workload_raw,0.8,1.791759469228055,0.7257741099060417,0.5169513881756292,"feature_title_chars,feature_body_chars,feature_title_mentions_test,feature_body_mentions_test,feature_body_mentions_fix,feature_repo_stars,feature_task_type_confidence,feature_initial_detail_changed_files,feature_initial_detail_additions,feature_initial_detail_deletions,feature_initial_detail_churn,feature_initial_detail_added_files,feature_initial_detail_modified_files,feature_initial_detail_removed_files,feature_initial_detail_test_files,repo_language,feature_task_type",fixed_acceptance,0.2,0.3147030801031905,0.2001344688480502,0.7998655311519498,0.3922008068130883,0.0761478163493841,0.9611428571428572,0.47128047072008966,1.263157894736842,7.981507425049033,0.9619099074761936,0.2176909821941413,0.7823090178058587,0.33228029867892017,0.10290237467018469,0.9325842696629213,0.39610866372980913,1.8390501319261214,7.981644640234949,0.9397475795297372,,
repository_disjoint,logistic_no_agent,25652,4462,3482,outcome_downstream_workload_log,outcome_downstream_workload_raw,0.8,1.791759469228055,0.7257741099060417,0.5169513881756292,"feature_title_chars,feature_body_chars,feature_title_mentions_test,feature_body_mentions_test,feature_body_mentions_fix,feature_repo_stars,feature_task_type_confidence,feature_initial_detail_changed_files,feature_initial_detail_additions,feature_initial_detail_deletions,feature_initial_detail_churn,feature_initial_detail_added_files,feature_initial_detail_modified_files,feature_initial_detail_removed_files,feature_initial_detail_test_files,repo_language,feature_task_type",fixed_acceptance,0.4,0.5327111846510721,0.40004482294935007,0.5999551770506499,0.3922008068130883,0.15742296918767507,0.8394285714285714,0.5487485991781845,2.6285714285714286,9.309675009338813,0.8415614236509759,0.43624353819643885,0.5637564618035612,0.33228029867892017,0.15734035549703754,0.7934312878133103,0.467651553744269,2.858459512837393,9.574121242995416,0.8123271092669433,,
repository_disjoint,logistic_no_agent,25652,4462,3482,outcome_downstream_workload_log,outcome_downstream_workload_raw,0.8,1.791759469228055,0.7257741099060417,0.5169513881756292,"feature_title_chars,feature_body_chars,feature_title_mentions_test,feature_body_mentions_test,feature_body_mentions_fix,feature_repo_stars,feature_task_type_confidence,feature_initial_detail_changed_files,feature_initial_detail_additions,feature_initial_detail_deletions,feature_initial_detail_churn,feature_initial_detail_added_files,feature_initial_detail_modified_files,feature_initial_detail_removed_files,feature_initial_detail_test_files,repo_language,feature_task_type",fixed_acceptance,0.6,0.7305971447330144,0.5999551770506499,0.40004482294935007,0.3922008068130883,0.2514008218154651,0.6154285714285714,0.6033613445378151,4.11057153530071,10.42577030812325,0.6284189910177619,0.6536473291211947,0.3463526708788053,0.33228029867892017,0.22407732864674867,0.5592048401037165,0.5364842454394693,4.337873462214411,10.997512437810945,0.57326244813278,,
repository_disjoint,logistic_no_agent,25652,4462,3482,outcome_downstream_workload_log,outcome_downstream_workload_raw,0.8,1.791759469228055,0.7257741099060417,0.5169513881756292,"feature_title_chars,feature_body_chars,feature_title_mentions_test,feature_body_mentions_test,feature_body_mentions_fix,feature_repo_stars,feature_task_type_confidence,feature_initial_detail_changed_files,feature_initial_detail_additions,feature_initial_detail_deletions,feature_initial_detail_churn,feature_initial_detail_added_files,feature_initial_detail_modified_files,feature_initial_detail_removed_files,feature_initial_detail_test_files,repo_language,feature_task_type",fixed_acceptance,0.8,0.8674745450122531,0.7998655311519498,0.2001344688480502,0.3922008068130883,0.33314653964695995,0.32057142857142856,0.6282194848824189,5.497338189969179,11.191489361702128,0.3374755183359222,0.8371625502584722,0.16283744974152786,0.33228029867892017,0.2878216123499142,0.2748487467588591,0.5608465608465608,5.617495711835335,11.92416225749559,0.292228561549101,,
repository_disjoint,logistic_no_agent,25652,4462,3482,outcome_downstream_workload_log,outcome_downstream_workload_raw,0.8,1.791759469228055,0.7257741099060417,0.5169513881756292,"feature_title_chars,feature_body_chars,feature_title_mentions_test,feature_body_mentions_test,feature_body_mentions_fix,feature_repo_stars,feature_task_type_confidence,feature_initial_detail_changed_files,feature_initial_detail_additions,feature_initial_detail_deletions,feature_initial_detail_churn,feature_initial_detail_added_files,feature_initial_detail_modified_files,feature_initial_detail_removed_files,feature_initial_detail_test_files,repo_language,feature_task_type",calibration_risk_budget,0.05,0.2079272575462651,0.11743612729717616,0.8825638727028239,0.3922008068130883,0.04961832061068702,0.9851428571428571,0.4377856780091417,0.8816793893129771,7.40274250888776,0.9843992706152496,0.09592188397472717,0.9040781160252729,0.33228029867892017,0.08982035928143713,0.9740708729472775,0.358005082592122,1.4820359281437125,7.1921855146124525,0.9786047717842323,0.11743612729717616,0.04961832061068702
repository_disjoint,logistic_no_agent,25652,4462,3482,outcome_downstream_workload_log,outcome_downstream_workload_raw,0.8,1.791759469228055,0.7257741099060417,0.5169513881756292,"feature_title_chars,feature_body_chars,feature_title_mentions_test,feature_body_mentions_test,feature_body_mentions_fix,feature_repo_stars,feature_task_type_confidence,feature_initial_detail_changed_files,feature_initial_detail_additions,feature_initial_detail_deletions,feature_initial_detail_churn,feature_initial_detail_added_files,feature_initial_detail_modified_files,feature_initial_detail_removed_files,feature_initial_detail_test_files,repo_language,feature_task_type",calibration_risk_budget,0.1,0.37103607153751744,0.25549081129538326,0.7445091887046168,0.3922008068130883,0.1,0.9348571428571428,0.49247441300421435,1.6368421052631579,8.352799518362433,0.9369892618356183,0.2725445146467547,0.7274554853532452,0.33228029867892017,0.10748155953635406,0.9118409680207433,0.416502171338334,1.9072708113804004,8.419265692854323,0.9217669432918395,0.25549081129538326,0.1
repository_disjoint,logistic_no_agent,25652,4462,3482,outcome_downstream_workload_log,outcome_downstream_workload_raw,0.8,1.791759469228055,0.7257741099060417,0.5169513881756292,"feature_title_chars,feature_body_chars,feature_title_mentions_test,feature_body_mentions_test,feature_body_mentions_fix,feature_repo_stars,feature_task_type_confidence,feature_initial_detail_changed_files,feature_initial_detail_additions,feature_initial_detail_deletions,feature_initial_detail_churn,feature_initial_detail_added_files,feature_initial_detail_modified_files,feature_initial_detail_removed_files,feature_initial_detail_test_files,repo_language,feature_task_type",calibration_risk_budget,0.15,0.5048178130670488,0.37651277454056475,0.6234872254594352,0.3922008068130883,0.15,0.856,0.5384615384615384,2.5339285714285715,9.114665708123653,0.8562504220976566,0.4115450890292935,0.5884549109707065,0.33228029867892017,0.14863921842288905,0.8159031979256698,0.46071254270375794,2.7236566643405444,9.386530014641288,0.8313018672199171,0.37651277454056475,0.15
repository_disjoint,categorical_prior,25652,4462,3482,outcome_downstream_workload_log,outcome_downstream_workload_raw,0.8,1.791759469228055,0.7488237098168232,0.534004797586424,"agent,feature_task_type,repo_language",fixed_acceptance,0.2,0.2032348043712088,0.20237561631555356,0.7976243836844464,0.3922008068130883,0.10077519379844961,0.948,0.4661421747681933,1.7021040974529347,7.889013767912335,0.9480988721550618,0.2659391154508903,0.7340608845491097,0.33228029867892017,0.10475161987041037,0.916162489196197,0.41471048513302033,1.970842332613391,8.337636932707355,0.9211186030428768,,
repository_disjoint,categorical_prior,25652,4462,3482,outcome_downstream_workload_log,outcome_downstream_workload_raw,0.8,1.791759469228055,0.7488237098168232,0.534004797586424,"agent,feature_task_type,repo_language",fixed_acceptance,0.4,0.26087002357614386,0.4002689376961004,0.5997310623038996,0.3922008068130883,0.14501679731243,0.852,0.5571748878923767,2.436730123180291,9.440209267563528,0.8530424799081515,0.4649626651349799,0.5350373348650201,0.33228029867892017,0.12415071031500927,0.8262748487467588,0.5131508319914116,2.2526250772081533,10.461084272678475,0.8423668741355463,,
repository_disjoint,categorical_prior,25652,4462,3482,outcome_downstream_workload_log,outcome_downstream_workload_raw,0.8,1.791759469228055,0.7488237098168232,0.534004797586424,"agent,feature_task_type,repo_language",fixed_acceptance,0.6,0.3514928873300953,0.5999551770506499,0.40004482294935007,0.3922008068130883,0.25737766156144937,0.6062857142857143,0.5943977591036415,4.765409039970116,9.443697478991597,0.569224015668265,0.6499138426191844,0.3500861573808156,0.33228029867892017,0.21254971277065843,0.5842696629213483,0.5545529122231337,4.080866106937694,11.403609515996719,0.600838520055325,,
repository_disjoint,categorical_prior,25652,4462,3482,outcome_downstream_workload_log,outcome_downstream_workload_raw,0.8,1.791759469228055,0.7488237098168232,0.534004797586424,"agent,feature_task_type,repo_language",fixed_acceptance,0.8,0.4093521991925615,0.8050201703272075,0.19497982967279248,0.3922008068130883,0.35439866369710465,0.2725714285714286,0.5482758620689655,6.3034521158129175,8.013793103448275,0.23542918889714323,0.8268236645605973,0.17317633543940264,0.33228029867892017,0.2872525182354984,0.28522039757994816,0.5472636815920398,5.499826328586314,12.109452736318408,0.31561203319502074,,
repository_disjoint,categorical_prior,25652,4462,3482,outcome_downstream_workload_log,outcome_downstream_workload_raw,0.8,1.791759469228055,0.7488237098168232,0.534004797586424,"agent,feature_task_type,repo_language",calibration_risk_budget,0.05,0.1385937067311496,0.12729717615419095,0.8727028238458091,0.3922008068130883,0.07042253521126761,0.9771428571428571,0.4391371340523883,1.2183098591549295,7.427324088341037,0.9766326737353954,0.11171740379092475,0.8882825962090752,0.33228029867892017,0.07197943444730077,0.975799481417459,0.36501778208858715,1.6169665809768639,7.2767539605560945,0.9728129322268326,0.11541909457642313,0.04854368932038835
repository_disjoint,categorical_prior,25652,4462,3482,outcome_downstream_workload_log,outcome_downstream_workload_raw,0.8,1.791759469228055,0.7488237098168232,0.534004797586424,"agent,feature_task_type,repo_language",calibration_risk_budget,0.1,0.20567418657045378,0.20775437023756163,0.7922456297624384,0.3922008068130883,0.104638619201726,0.9445714285714286,0.4676096181046676,1.7766990291262137,7.911456859971712,0.9443844127777402,0.30499712808730617,0.6950028719126938,0.33228029867892017,0.09416195856873823,0.9135695764909249,0.43677685950413225,1.783427495291902,8.777685950413224,0.9181362378976486,0.20618556701030927,0.1
repository_disjoint,categorical_prior,25652,4462,3482,outcome_downstream_workload_log,outcome_downstream_workload_raw,0.8,1.791759469228055,0.7488237098168232,0.534004797586424,"agent,feature_task_type,repo_language",calibration_risk_budget,0.15,0.27925523392856905,0.43724787090990586,0.5627521290900941,0.3922008068130883,0.15120451050743208,0.8314285714285714,0.5794504181600956,2.5791901588928754,9.789725209080048,0.8300803673938002,0.5057438253877082,0.49425617461229177,0.33228029867892017,0.14877910278250994,0.773552290406223,0.5200464846019756,2.8137421919363996,10.56420685647879,0.7858316044260027,0.43635141192290455,0.14997431946584489
repository_disjoint,simple_text_threshold,25652,4462,3482,outcome_downstream_workload_log,outcome_downstream_workload_raw,0.8,1.791759469228055,0.660309104933969,0.4977802141981341,"feature_title_chars,feature_body_chars,feature_title_mentions_test,feature_body_mentions_test,feature_body_mentions_fix",fixed_acceptance,0.2,-2.4244211182312267,0.2001344688480502,0.7998655311519498,0.3922008068130883,0.22396416573348266,0.8857142857142857,0.43429532081815636,3.360582306830907,7.456710563182964,0.8986627946241642,0.18179207352096496,0.8182079264790351,0.33228029867892017,0.22274881516587677,0.878133102852204,0.3566163566163566,4.1469194312796205,7.199368199368199,0.8865404564315352,,
repository_disjoint,simple_text_threshold,25652,4462,3482,outcome_downstream_workload_log,outcome_downstream_workload_raw,0.8,1.791759469228055,0.660309104933969,0.4977802141981341,"feature_title_chars,feature_body_chars,feature_title_mentions_test,feature_body_mentions_test,feature_body_mentions_fix",fixed_acceptance,0.4,-1.117276209234566,0.40004482294935007,0.5999551770506499,0.3922008068130883,0.2504201680672269,0.7445714285714286,0.48673888681359734,3.7781512605042016,8.543145311916325,0.7722698723576686,0.36703044227455484,0.6329695577254452,0.33228029867892017,0.21987480438184664,0.7571305099394987,0.397459165154265,3.900625978090767,8.235480943738658,0.7845349239280774,,
repository_disjoint,simple_text_threshold,25652,4462,3482,outcome_downstream_workload_log,outcome_downstream_workload_raw,0.8,1.791759469228055,0.660309104933969,0.4977802141981341,"feature_title_chars,feature_body_chars,feature_title_mentions_test,feature_body_mentions_test,feature_body_mentions_fix",fixed_acceptance,0.6,0.552738757948397,0.5999551770506499,0.40004482294935007,0.3922008068130883,0.2745610758311543,0.58,0.5686274509803921,4.184534927157266,10.31484593837535,0.6217329641385831,0.5962090752441126,0.4037909247558874,0.33228029867892017,0.23699421965317918,0.57476231633535,0.47297297297297297,4.181599229287091,10.280938833570412,0.6247838865836791,,
repository_disjoint,simple_text_threshold,25652,4462,3482,outcome_downstream_workload_log,outcome_downstream_workload_raw,0.8,1.791759469228055,0.660309104933969,0.4977802141981341,"feature_title_chars,feature_body_chars,feature_title_mentions_test,feature_body_mentions_test,feature_body_mentions_fix",fixed_acceptance,0.8,2.9322844921593845,0.7998655311519498,0.2001344688480502,0.3922008068130883,0.33062482488091904,0.32571428571428573,0.6382978723404256,5.294480246567666,12.002239641657335,0.36192341460120214,0.8141872487076393,0.18581275129236072,0.33228029867892017,0.27548500881834215,0.32497839239412274,0.5811437403400309,5.154497354497354,13.173106646058732,0.36838692946058094,,
repository_disjoint,simple_text_threshold,25652,4462,3482,outcome_downstream_workload_log,outcome_downstream_workload_raw,0.8,1.791759469228055,0.660309104933969,0.4977802141981341,"feature_title_chars,feature_body_chars,feature_title_mentions_test,feature_body_mentions_test,feature_body_mentions_fix",calibration_risk_budget,0.05,-4.875792715604515,0.0006723442402510085,0.999327655759749,0.3922008068130883,0.0,1.0,0.3924646781789639,1.3333333333333333,6.640502354788069,0.9998649287499156,0.0008615738081562321,0.9991384261918438,0.33228029867892017,0.0,1.0,0.3325668295487209,0.0,6.650186835297499,1.0,0.0006723442402510085,0.0
repository_disjoint,simple_text_threshold,25652,4462,3482,outcome_downstream_workload_log,outcome_downstream_workload_raw,0.8,1.791759469228055,0.660309104933969,0.4977802141981341,"feature_title_chars,feature_body_chars,feature_title_mentions_test,feature_body_mentions_test,feature_body_mentions_fix",calibration_risk_budget,0.1,-4.875792715604515,0.0006723442402510085,0.999327655759749,0.3922008068130883,0.0,1.0,0.3924646781789639,1.3333333333333333,6.640502354788069,0.9998649287499156,0.0008615738081562321,0.9991384261918438,0.33228029867892017,0.0,1.0,0.3325668295487209,0.0,6.650186835297499,1.0,0.0006723442402510085,0.0
repository_disjoint,simple_text_threshold,25652,4462,3482,outcome_downstream_workload_log,outcome_downstream_workload_raw,0.8,1.791759469228055,0.660309104933969,0.4977802141981341,"feature_title_chars,feature_body_chars,feature_title_mentions_test,feature_body_mentions_test,feature_body_mentions_fix",calibration_risk_budget,0.15,-4.875792715604515,0.0006723442402510085,0.999327655759749,0.3922008068130883,0.0,1.0,0.3924646781789639,1.3333333333333333,6.640502354788069,0.9998649287499156,0.0008615738081562321,0.9991384261918438,0.33228029867892017,0.0,1.0,0.3325668295487209,0.0,6.650186835297499,1.0,0.0006723442402510085,0.0
