dataset,controller,headroom_bin,mean_certified_headroom,mean_exact_headroom,exact_headroom_positive_rate,benchmark_safe_rate,outside_safe_rate,negative_drift_rate,mean_drift,rows
test,camc_static_anchor,>0.15,0.1968046983469572,0.2873201834162401,1.0,0.7736486486486487,0.2939189189189189,1.0,-0.39275654752704225,296
test,greedy_myopic,<=0,-0.08328418678592456,0.04399908164325255,0.8064516129032258,0.3118279569892473,1.0,0.967741935483871,-0.2504580702127223,93
test,greedy_myopic,"(0,0.03]",0.015022783968176478,0.13536514705261565,1.0,0.27692307692307694,1.0,1.0,-0.32062193810434575,65
test,greedy_myopic,"(0.03,0.08]",0.05376694224398385,0.15947442965994393,1.0,0.375,1.0,1.0,-0.34314646924953307,120
test,greedy_myopic,"(0.08,0.15]",0.11298948301135235,0.20974122386440572,1.0,0.5973154362416108,0.825503355704698,1.0,-0.38810946039063077,149
test,greedy_myopic,>0.15,0.17938202084823354,0.27189226237788605,1.0,0.8493150684931506,0.2876712328767123,1.0,-0.448658798985061,73
test,headroom_only,<=0,-0.13791231979484028,-0.03542287679839443,0.6470588235294118,0.29411764705882354,1.0,0.8823529411764706,-0.12160545452478187,17
test,headroom_only,"(0,0.03]",0.00945871643824256,0.1323372476145979,1.0,0.0,1.0,1.0,-0.27564107806120347,4
test,headroom_only,"(0.03,0.08]",0.058282774583548504,0.19260039602956883,1.0,0.3333333333333333,1.0,1.0,-0.2940664276949651,18
test,headroom_only,"(0.08,0.15]",0.12200521705613471,0.23532867892959464,1.0,0.5,0.6927710843373494,1.0,-0.34943633807710006,166
test,headroom_only,>0.15,0.19612680819055975,0.2731748326715771,1.0,0.6745762711864407,0.423728813559322,1.0,-0.4007459681167816,295
test,maxweight_backlog,<=0,-0.13645538353364925,-0.02106144579525542,0.6842105263157895,0.3157894736842105,1.0,0.8947368421052632,-0.13328701505818172,19
test,maxweight_backlog,"(0,0.03]",0.0163310968340132,0.1273070693871563,1.0,0.3333333333333333,1.0,1.0,-0.24495141662319708,6
test,maxweight_backlog,"(0.03,0.08]",0.0625128278332812,0.21541390900844176,1.0,0.3448275862068966,1.0,1.0,-0.30916666946349086,29
test,maxweight_backlog,"(0.08,0.15]",0.12089619083856448,0.2403616852729483,1.0,0.5405405405405406,0.6756756756756757,1.0,-0.3494739658940054,185
test,maxweight_backlog,>0.15,0.19140789174659503,0.28187012430003444,1.0,0.7318007662835249,0.36398467432950193,1.0,-0.4021658885198363,261
test,minimal_verify,<=0,-0.12199447188228303,-0.026288234028149903,0.31781376518218624,0.0,1.0,0.937246963562753,-0.07496835669882958,494
test,minimal_verify,"(0,0.03]",0.016698971146464903,0.21682193466555533,1.0,0.0,1.0,1.0,-0.40240541662422513,1
test,minimal_verify,"(0.03,0.08]",0.05306641979165805,0.2596940667014719,1.0,0.6666666666666666,1.0,1.0,-0.43865240858732374,3
test,minimal_verify,>0.15,0.162931106178528,0.3751935630417734,1.0,1.0,0.0,1.0,-0.5695103150558714,2
test,oracle_src,<=0,-0.16027054027033644,-0.16027054027033644,0.0,0.125,1.0,0.8125,-0.019806557395584377,16
test,oracle_src,"(0,0.03]",0.01559151097209921,0.01559151097209921,1.0,0.25,1.0,1.0,-0.14559755792870377,4
test,oracle_src,"(0.03,0.08]",0.05968300633927509,0.05968300633927509,1.0,0.3225806451612903,1.0,1.0,-0.2028608210148304,31
test,oracle_src,"(0.08,0.15]",0.1224241808985034,0.1224241808985034,1.0,0.5094339622641509,0.8238993710691824,1.0,-0.26089335947564574,159
test,oracle_src,>0.15,0.19025136933994552,0.19025136933994552,1.0,0.7103448275862069,0.3620689655172414,1.0,-0.34362983922785534,290
test,pareto_camc_rsrc_anchor,<=0,-0.1368996875745701,-0.021506080524736997,0.6842105263157895,0.3157894736842105,1.0,0.8947368421052632,-0.13235647231478062,19
test,pareto_camc_rsrc_anchor,"(0,0.03]",0.015846095943752008,0.1268215517189932,1.0,0.3333333333333333,1.0,1.0,-0.24411299508801607,6
test,pareto_camc_rsrc_anchor,"(0.03,0.08]",0.06284580573676529,0.21429067548327366,1.0,0.36666666666666664,1.0,1.0,-0.3085807035354014,30
test,pareto_camc_rsrc_anchor,"(0.08,0.15]",0.1214210130043455,0.24173829319826523,1.0,0.5454545454545454,0.6414141414141414,1.0,-0.35704105925128127,198
test,pareto_camc_rsrc_anchor,>0.15,0.18647969400466405,0.2758713936543667,1.0,0.6882591093117408,0.41295546558704455,1.0,-0.40296024736713437,247
test,pareto_camc_sempc_candidate,<=0,-0.13396488085562586,-0.01856080936305759,0.6842105263157895,0.3157894736842105,1.0,0.8947368421052632,-0.13548088336905262,19
test,pareto_camc_sempc_candidate,"(0,0.03]",0.01601874181112455,0.13457211973121125,1.0,0.0,1.0,1.0,-0.24493491002656334,5
test,pareto_camc_sempc_candidate,"(0.03,0.08]",0.06191442632487125,0.2116216834686228,1.0,0.3793103448275862,1.0,1.0,-0.30927100748001995,29
test,pareto_camc_sempc_candidate,"(0.08,0.15]",0.1200248264979193,0.2439546224768455,1.0,0.4657534246575342,0.7808219178082192,1.0,-0.342105738922844,146
test,pareto_camc_sempc_candidate,>0.15,0.1968193845393754,0.2874660516832825,1.0,0.7242524916943521,0.34219269102990035,1.0,-0.3926372073708982,301
test,pareto_camc_static_anchor,<=0,-0.13496983854195263,-0.019574204812310092,0.6842105263157895,0.42105263157894735,1.0,0.8947368421052632,-0.13619662070230115,19
test,pareto_camc_static_anchor,"(0,0.03]",0.017525742392904015,0.12850271463779936,1.0,0.3333333333333333,1.0,1.0,-0.2472736068257991,6
test,pareto_camc_static_anchor,"(0.03,0.08]",0.06288023301328914,0.21532032767668516,1.0,0.39285714285714285,1.0,1.0,-0.3117501657883208,28
test,pareto_camc_static_anchor,"(0.08,0.15]",0.11951654173545821,0.24223853064142498,1.0,0.5066666666666667,0.7333333333333333,1.0,-0.34144231311145573,150
test,pareto_camc_static_anchor,>0.15,0.20075426503802987,0.2905405436134358,1.0,0.7946127946127947,0.2727272727272727,1.0,-0.3896548191277346,297
test,plain_mpc,<=0,-0.04103109209943732,0.05314202137379853,0.8984962406015038,0.17293233082706766,1.0,0.981203007518797,-0.21786455688707593,266
test,plain_mpc,"(0,0.03]",0.009553668284650485,0.11068438382570439,1.0,0.2857142857142857,1.0,1.0,-0.2851086298608442,175
test,plain_mpc,"(0.03,0.08]",0.05164676845554409,0.17074248631248268,1.0,0.7692307692307693,1.0,1.0,-0.38828388729682894,39
test,plain_mpc,"(0.08,0.15]",0.10359446929369556,0.23645217166744323,1.0,0.8823529411764706,0.7058823529411765,1.0,-0.42638981059140035,17
test,plain_mpc,>0.15,0.1610416225071054,0.310340731258084,1.0,1.0,0.0,1.0,-0.44244486770179287,3
test,rsrc,<=0,-0.1368996875745701,-0.021506080524736997,0.6842105263157895,0.3157894736842105,1.0,0.8947368421052632,-0.13235647231478062,19
test,rsrc,"(0,0.03]",0.015846095943752008,0.1268215517189932,1.0,0.3333333333333333,1.0,1.0,-0.24411299508801607,6
test,rsrc,"(0.03,0.08]",0.06284580573676529,0.21429067548327366,1.0,0.36666666666666664,1.0,1.0,-0.3085807035354014,30
test,rsrc,"(0.08,0.15]",0.1214210130043455,0.24173829319826523,1.0,0.5454545454545454,0.6414141414141414,1.0,-0.35704105925128127,198
test,rsrc,>0.15,0.18647969400466405,0.2758713936543667,1.0,0.6882591093117408,0.41295546558704455,1.0,-0.40296024736713437,247
test,rsrc_no_context,<=0,-0.13401152968423935,-0.018617922634406227,0.6842105263157895,0.3157894736842105,1.0,0.8947368421052632,-0.13650515651257827,19
test,rsrc_no_context,"(0,0.03]",0.014291634608315035,0.13095298200409403,1.0,0.25,1.0,1.0,-0.27010320195678633,4
test,rsrc_no_context,"(0.03,0.08]",0.061518061452720506,0.20747402331730652,1.0,0.3333333333333333,1.0,1.0,-0.3014069792027236,30
test,rsrc_no_context,"(0.08,0.15]",0.12133138391983025,0.24296901845034452,1.0,0.5463917525773195,0.6494845360824743,1.0,-0.35788222871731096,194
test,rsrc_no_context,>0.15,0.18701225652980386,0.2766181109708361,1.0,0.6837944664031621,0.41106719367588934,1.0,-0.40473763460523937,253
test,rsrc_no_recovery,<=0,-0.13328575399855114,-0.032443639656292524,0.6666666666666666,0.2777777777777778,1.0,0.8888888888888888,-0.12316287481857227,18
test,rsrc_no_recovery,"(0,0.03]",0.016688531628262948,0.13982042632766223,1.0,0.25,1.0,1.0,-0.2730592826986631,4
test,rsrc_no_recovery,"(0.03,0.08]",0.05780247926281347,0.1973633301595267,1.0,0.3333333333333333,1.0,1.0,-0.29609167804117575,18
test,rsrc_no_recovery,"(0.08,0.15]",0.12194914893301084,0.23416128669981948,1.0,0.5,0.6882352941176471,1.0,-0.3480880419419134,170
test,rsrc_no_recovery,>0.15,0.1954094998778587,0.2723055621829655,1.0,0.6758620689655173,0.4241379310344828,1.0,-0.3992491527306247,290
test,se_mpc,<=0,-0.1368984983228504,-0.021504880604814276,0.6842105263157895,0.3157894736842105,1.0,0.8947368421052632,-0.13235993881789362,19
test,se_mpc,"(0,0.03]",0.015876863553447102,0.12685231842118008,1.0,0.3333333333333333,1.0,1.0,-0.2442619724733032,6
test,se_mpc,"(0.03,0.08]",0.06270861961244668,0.21612154535093944,1.0,0.3870967741935484,1.0,1.0,-0.3130682139081052,31
test,se_mpc,"(0.08,0.15]",0.12165507949097137,0.2402255698731099,1.0,0.5517241379310345,0.6354679802955665,1.0,-0.3551837260587057,203
test,se_mpc,>0.15,0.18610279469950097,0.27621448357098793,1.0,0.6929460580912863,0.4066390041493776,1.0,-0.40360359805024093,241
test,static_aggressive,<=0,-0.15024574076581856,-0.02648116244043015,0.5897435897435898,0.05128205128205128,1.0,0.9487179487179487,-0.2096461375597854,39
test,static_aggressive,"(0,0.03]",0.018866789685803208,0.15187004866331688,1.0,0.1111111111111111,1.0,1.0,-0.3242398671430802,45
test,static_aggressive,"(0.03,0.08]",0.05646278127507176,0.18407473445080383,1.0,0.1919191919191919,1.0,1.0,-0.35447141682655736,99
test,static_aggressive,"(0.08,0.15]",0.11521268688908036,0.22399342666230476,1.0,0.287292817679558,0.8950276243093923,1.0,-0.389486376303834,181
test,static_aggressive,>0.15,0.1822185861334594,0.27318944593205224,1.0,0.7279411764705882,0.4411764705882353,1.0,-0.43651817855203084,136
test,static_conservative,<=0,-0.13496983854195263,-0.019574204812310092,0.6842105263157895,0.42105263157894735,1.0,0.8947368421052632,-0.13619662070230115,19
test,static_conservative,"(0,0.03]",0.017525742392904015,0.12850271463779936,1.0,0.3333333333333333,1.0,1.0,-0.2472736068257991,6
test,static_conservative,"(0.03,0.08]",0.06288023301328914,0.21532032767668516,1.0,0.39285714285714285,1.0,1.0,-0.3117501657883208,28
test,static_conservative,"(0.08,0.15]",0.11951654173545821,0.24223853064142498,1.0,0.5066666666666667,0.7333333333333333,1.0,-0.34144231311145573,150
test,static_conservative,>0.15,0.20075426503802987,0.2905405436134358,1.0,0.7946127946127947,0.2727272727272727,1.0,-0.3896548191277346,297
verified,adaptive_threshold,<=0,-0.07022859758782692,0.0404653820386235,0.8085106382978723,0.3191489361702128,1.0,0.9574468085106383,-0.18259941808582378,47
verified,adaptive_threshold,"(0,0.03]",0.01398107293060692,0.12579587900839934,1.0,0.5555555555555556,1.0,1.0,-0.24681924145362213,36
verified,adaptive_threshold,"(0.03,0.08]",0.055914574412692174,0.16261674051916022,1.0,0.49514563106796117,1.0,1.0,-0.276473146048789,103
verified,adaptive_threshold,"(0.08,0.15]",0.1162021415789784,0.2191836892282977,1.0,0.8445378151260504,0.6890756302521008,1.0,-0.34279977596791933,238
verified,adaptive_threshold,>0.15,0.17457757933453286,0.26121983944551597,1.0,0.8947368421052632,0.18421052631578946,1.0,-0.4021004245014686,76
verified,always_verify,<=0,-0.10891088483658458,0.008066231598480252,0.4444444444444444,0.3333333333333333,1.0,1.0,-0.15589894646297126,9
verified,always_verify,"(0,0.03]",0.011216586385292271,0.12439347880116458,1.0,0.3333333333333333,1.0,1.0,-0.22584496687883063,6
verified,always_verify,"(0.03,0.08]",0.06622982205819444,0.19316971803812766,1.0,0.23076923076923078,1.0,1.0,-0.28779331333841096,13
verified,always_verify,"(0.08,0.15]",0.12257741232802175,0.2638278521899059,1.0,0.4094488188976378,0.8110236220472441,1.0,-0.34846198272928897,127
verified,always_verify,>0.15,0.20220768685495194,0.29445781355988754,1.0,0.3884057971014493,0.7652173913043478,1.0,-0.37752390842259853,345
verified,always_verify_throttle,<=0,-0.10858315199430041,0.008393964440764432,0.4444444444444444,0.3333333333333333,1.0,1.0,-0.15684573024492734,9
verified,always_verify_throttle,"(0,0.03]",0.007755371352165708,0.12606151974137406,1.0,0.4,1.0,1.0,-0.23033656303540068,5
verified,always_verify_throttle,"(0.03,0.08]",0.06408220021285126,0.1882079104559646,1.0,0.21428571428571427,1.0,1.0,-0.28314663080105384,14
verified,always_verify_throttle,"(0.08,0.15]",0.1238033502821573,0.26495809629376915,1.0,0.41935483870967744,0.7983870967741935,1.0,-0.34538148042770994,124
verified,always_verify_throttle,>0.15,0.20516021681558014,0.2967827157202943,1.0,0.4367816091954023,0.7212643678160919,1.0,-0.3749943439404811,348
verified,camc_rsrc_anchor,<=0,-0.11081985279430878,0.008451307168425399,0.5454545454545454,0.2727272727272727,1.0,1.0,-0.16004047099983437,11
verified,camc_rsrc_anchor,"(0,0.03]",0.00926434449769395,0.10850703248887614,1.0,0.375,1.0,1.0,-0.22562552159901614,8
verified,camc_rsrc_anchor,"(0.03,0.08]",0.0636069663641955,0.18441199514112,1.0,0.35,1.0,1.0,-0.289060046553194,20
verified,camc_rsrc_anchor,"(0.08,0.15]",0.1212288376430928,0.24345502383999806,1.0,0.6846846846846847,0.5720720720720721,1.0,-0.3557384636885064,222
verified,camc_rsrc_anchor,>0.15,0.1889436450684272,0.2808570617604176,1.0,0.6652719665271967,0.40585774058577406,1.0,-0.399351054444754,239
verified,camc_sempc_candidate,<=0,-0.10423400717758004,0.008731448952285229,0.6153846153846154,0.46153846153846156,1.0,1.0,-0.16240155771042053,13
verified,camc_sempc_candidate,"(0,0.03]",0.01196425363395891,0.12304167588676788,1.0,0.4,1.0,1.0,-0.24330951256610747,10
verified,camc_sempc_candidate,"(0.03,0.08]",0.06320787316642887,0.1818981910814333,1.0,0.4857142857142857,1.0,1.0,-0.28594680386923443,35
verified,camc_sempc_candidate,"(0.08,0.15]",0.1176120035269357,0.23317317741190963,1.0,0.7366255144032922,0.7366255144032922,1.0,-0.35511457800389534,243
verified,camc_sempc_candidate,>0.15,0.18523617493502761,0.27680548387959597,1.0,0.6633165829145728,0.4271356783919598,1.0,-0.4017721119623261,199
verified,camc_static_anchor,<=0,-0.11461392385987135,0.004461377513275055,0.5,0.4,1.0,1.0,-0.16209083954822487,10
verified,camc_static_anchor,"(0,0.03]",0.009417754326878983,0.11453541639036552,1.0,0.375,1.0,1.0,-0.2304412504610248,8
verified,camc_static_anchor,"(0.03,0.08]",0.06456242042037548,0.193770640299244,1.0,0.5,1.0,1.0,-0.29616091213746404,16
verified,camc_static_anchor,"(0.08,0.15]",0.12238741641494566,0.25031934604040695,1.0,0.6298701298701299,0.6363636363636364,1.0,-0.3406153362863187,154
verified,camc_static_anchor,>0.15,0.20122835411151452,0.29350942934763946,1.0,0.8044871794871795,0.2564102564102564,1.0,-0.38862528519207395,312
verified,greedy_myopic,<=0,-0.06365671875396027,0.04635444854824694,0.8373983739837398,0.24390243902439024,1.0,0.983739837398374,-0.2399621426439588,123
verified,greedy_myopic,"(0,0.03]",0.01544588553448092,0.1200463882713454,1.0,0.29850746268656714,1.0,1.0,-0.3077101669089856,67
verified,greedy_myopic,"(0.03,0.08]",0.05267482009457783,0.16248995560141238,1.0,0.3931034482758621,1.0,1.0,-0.33904637053054987,145
verified,greedy_myopic,"(0.08,0.15]",0.11007275178471693,0.21612283197267756,1.0,0.6557377049180327,0.7704918032786885,1.0,-0.3925611818226627,122
verified,greedy_myopic,>0.15,0.1864156046464639,0.27565964248863273,1.0,0.9534883720930233,0.09302325581395349,1.0,-0.44129738735415375,43
verified,headroom_only,<=0,-0.13751284223458723,-0.03723762739171016,0.375,0.25,1.0,1.0,-0.12904323724144118,8
verified,headroom_only,"(0,0.03]",0.01569071048428909,0.1256682186608082,1.0,0.25,1.0,1.0,-0.24092744074892078,8
verified,headroom_only,"(0.03,0.08]",0.061615024950720985,0.16924052293594177,1.0,0.46153846153846156,1.0,1.0,-0.2773976293478108,13
verified,headroom_only,"(0.08,0.15]",0.12578738168133966,0.2407957938229891,1.0,0.6057142857142858,0.5942857142857143,1.0,-0.3525604027365171,175
verified,headroom_only,>0.15,0.19622979459980738,0.2746807814207442,1.0,0.668918918918919,0.4155405405405405,1.0,-0.3957750452222065,296
verified,maxweight_backlog,<=0,-0.105456716136078,0.013841580101991012,0.5454545454545454,0.36363636363636365,1.0,1.0,-0.16678981499755177,11
verified,maxweight_backlog,"(0,0.03]",0.009549403514427124,0.1123220818459426,1.0,0.42857142857142855,1.0,1.0,-0.22608588100244403,7
verified,maxweight_backlog,"(0.03,0.08]",0.06202243227235537,0.191238182057627,1.0,0.4375,1.0,1.0,-0.29188383077902014,16
verified,maxweight_backlog,"(0.08,0.15]",0.1238059697201578,0.24820893219864637,1.0,0.6831683168316832,0.5544554455445545,1.0,-0.35419322777629186,202
verified,maxweight_backlog,>0.15,0.1928514118355134,0.2842762412685599,1.0,0.7272727272727273,0.3409090909090909,1.0,-0.39645701122382254,264
verified,minimal_verify,<=0,-0.10736580878642978,-0.01176930028306382,0.4268292682926829,0.0,1.0,0.9410569105691057,-0.07765282638345092,492
verified,minimal_verify,"(0,0.03]",0.02033937561872477,0.22450883691920018,1.0,0.3333333333333333,1.0,1.0,-0.38620892968085335,3
verified,minimal_verify,"(0.03,0.08]",0.059939928002703535,0.2665675749125174,1.0,0.6666666666666666,1.0,1.0,-0.458407182273285,3
verified,minimal_verify,"(0.08,0.15]",0.08224753982082333,0.28618271185868394,1.0,0.0,1.0,1.0,-0.4470935076377166,1
verified,minimal_verify,>0.15,0.1677131052382581,0.38286256136168817,1.0,1.0,0.0,1.0,-0.602215526722477,1
verified,oracle_src,<=0,-0.10745143068780275,-0.10745143068780275,0.0,0.1875,1.0,0.75,-0.06021621291092742,16
verified,oracle_src,"(0,0.03]",0.017601389265171786,0.017601389265171786,1.0,0.15789473684210525,1.0,1.0,-0.16099861825557335,19
verified,oracle_src,"(0.03,0.08]",0.0627647874185494,0.0627647874185494,1.0,0.14285714285714285,1.0,1.0,-0.19823535158893055,42
verified,oracle_src,"(0.08,0.15]",0.1194436830002469,0.1194436830002469,1.0,0.3076923076923077,0.9175824175824175,1.0,-0.24835000081697833,182
verified,oracle_src,>0.15,0.1883329728523077,0.1883329728523077,1.0,0.6307053941908713,0.44813278008298757,1.0,-0.3320436357763605,241
verified,pareto_camc_rsrc_anchor,<=0,-0.11081795736771725,0.008453202595016938,0.5454545454545454,0.2727272727272727,1.0,1.0,-0.1600461190723327,11
verified,pareto_camc_rsrc_anchor,"(0,0.03]",0.00881008933028444,0.11157971684630409,1.0,0.2857142857142857,1.0,1.0,-0.224814191515273,7
verified,pareto_camc_rsrc_anchor,"(0.03,0.08]",0.06262104696294137,0.18854425027570493,1.0,0.3888888888888889,1.0,1.0,-0.2916708911560528,18
verified,pareto_camc_rsrc_anchor,"(0.08,0.15]",0.12321856703180632,0.2460564716511221,1.0,0.7031963470319634,0.5296803652968036,1.0,-0.35945888928993786,219
verified,pareto_camc_rsrc_anchor,>0.15,0.18851629875738699,0.28032927049408335,1.0,0.6530612244897959,0.42857142857142855,1.0,-0.3973611109362961,245
verified,pareto_camc_sempc_candidate,<=0,-0.11526353136496507,0.0038136760278880575,0.5,0.4,1.0,1.0,-0.15969674486692848,10
verified,pareto_camc_sempc_candidate,"(0,0.03]",0.009322796720700702,0.11444314524510026,1.0,0.375,1.0,1.0,-0.2294566748009389,8
verified,pareto_camc_sempc_candidate,"(0.03,0.08]",0.06620141614032751,0.19907756399577267,1.0,0.4666666666666667,1.0,1.0,-0.2979965859125343,15
verified,pareto_camc_sempc_candidate,"(0.08,0.15]",0.12197994922709275,0.25124869334936567,1.0,0.5986842105263158,0.6447368421052632,1.0,-0.34090684142453886,152
verified,pareto_camc_sempc_candidate,>0.15,0.19850278298162258,0.29100549120431185,1.0,0.746031746031746,0.3047619047619048,1.0,-0.3878036850038283,315
verified,pareto_camc_static_anchor,<=0,-0.11456838544339107,0.00450691592975534,0.5,0.4,1.0,1.0,-0.1622223949736124,10
verified,pareto_camc_static_anchor,"(0,0.03]",0.00942467120257906,0.1145423332660656,1.0,0.375,1.0,1.0,-0.23046123254638054,8
verified,pareto_camc_static_anchor,"(0.03,0.08]",0.06458255339025631,0.19379077326912483,1.0,0.5,1.0,1.0,-0.2962190740504531,16
verified,pareto_camc_static_anchor,"(0.08,0.15]",0.12245999999191183,0.25039172590971087,1.0,0.6363636363636364,0.6298701298701299,1.0,-0.3407410811352767,154
verified,pareto_camc_static_anchor,>0.15,0.2030661364423389,0.29495520686576077,1.0,0.8076923076923077,0.2467948717948718,1.0,-0.38691477448795236,312
verified,plain_mpc,<=0,-0.04320948291111727,0.04859416503526169,0.8708609271523179,0.10596026490066225,1.0,0.9834437086092715,-0.19871302164091298,302
verified,plain_mpc,"(0,0.03]",0.008840572701814218,0.10953223648266709,1.0,0.22727272727272727,1.0,1.0,-0.2726052056885968,154
verified,plain_mpc,"(0.03,0.08]",0.05344726599980704,0.1944362699270844,1.0,0.8076923076923077,1.0,1.0,-0.39763298019726173,26
verified,plain_mpc,"(0.08,0.15]",0.10476976179244349,0.28990964804671726,1.0,0.9333333333333333,0.4666666666666667,1.0,-0.4772960613495422,15
verified,plain_mpc,>0.15,0.1552804983190047,0.2524909558788749,1.0,1.0,0.3333333333333333,1.0,-0.4522490610044804,3
verified,rsrc,<=0,-0.11081795736771725,0.008453202595016938,0.5454545454545454,0.2727272727272727,1.0,1.0,-0.1600461190723327,11
verified,rsrc,"(0,0.03]",0.00881008933028444,0.11157971684630409,1.0,0.2857142857142857,1.0,1.0,-0.224814191515273,7
verified,rsrc,"(0.03,0.08]",0.06262104696294137,0.18854425027570493,1.0,0.3888888888888889,1.0,1.0,-0.2916708911560528,18
verified,rsrc,"(0.08,0.15]",0.12321856703180632,0.2460564716511221,1.0,0.7031963470319634,0.5296803652968036,1.0,-0.35945888928993786,219
verified,rsrc,>0.15,0.18851629875738699,0.28032927049408335,1.0,0.6530612244897959,0.42857142857142855,1.0,-0.3973611109362961,245
verified,rsrc_no_context,<=0,-0.11948378204403402,0.00298526027303595,0.5,0.3,1.0,1.0,-0.16118190533016005,10
verified,rsrc_no_context,"(0,0.03]",0.012149241288172505,0.1129842074171117,1.0,0.25,1.0,1.0,-0.22643398304798784,8
verified,rsrc_no_context,"(0.03,0.08]",0.06262028748212084,0.18854349079488442,1.0,0.3888888888888889,1.0,1.0,-0.2916686971003491,18
verified,rsrc_no_context,"(0.08,0.15]",0.12349917427940031,0.24683380401973917,1.0,0.6990740740740741,0.5277777777777778,1.0,-0.36085050268046565,216
verified,rsrc_no_context,>0.15,0.1888232739815999,0.2806105996224752,1.0,0.6532258064516129,0.4274193548387097,1.0,-0.39794408191215186,248
verified,rsrc_no_recovery,<=0,-0.13997544416292898,-0.03970022932005188,0.375,0.25,1.0,1.0,-0.12540127611512059,8
verified,rsrc_no_recovery,"(0,0.03]",0.01397567600635494,0.12129492747128418,1.0,0.3333333333333333,1.0,1.0,-0.23217483426782234,9
verified,rsrc_no_recovery,"(0.03,0.08]",0.06339799957162978,0.1728211892412681,1.0,0.4166666666666667,1.0,1.0,-0.28200995027483583,12
verified,rsrc_no_recovery,"(0.08,0.15]",0.1253867213225127,0.24071681569000172,1.0,0.6101694915254238,0.5988700564971752,1.0,-0.3519530005188604,177
verified,rsrc_no_recovery,>0.15,0.1957643665035321,0.27379426574235105,1.0,0.6666666666666666,0.41836734693877553,1.0,-0.39461544456865244,294
verified,se_mpc,<=0,-0.1108179554840861,0.008453204478648068,0.5454545454545454,0.2727272727272727,1.0,1.0,-0.1600461245139337,11
verified,se_mpc,"(0,0.03]",0.008851769788934474,0.11162139730495413,1.0,0.2857142857142857,1.0,1.0,-0.22493460172915083,7
verified,se_mpc,"(0.03,0.08]",0.06268455494431895,0.1886077582570825,1.0,0.3888888888888889,1.0,1.0,-0.29185435865781034,18
verified,se_mpc,"(0.08,0.15]",0.12302986554971135,0.24566049217864633,1.0,0.7013574660633484,0.5294117647058824,1.0,-0.35888819086136886,221
verified,se_mpc,>0.15,0.18812409063737134,0.2800864681589253,1.0,0.654320987654321,0.43209876543209874,1.0,-0.39681375205545605,243
verified,static_aggressive,<=0,-0.12049431831633899,-0.008518474784228503,0.6666666666666666,0.23333333333333334,1.0,1.0,-0.22935447603734616,30
verified,static_aggressive,"(0,0.03]",0.01504698265637868,0.1416927521898685,1.0,0.1935483870967742,1.0,1.0,-0.31265288945114694,31
verified,static_aggressive,"(0.03,0.08]",0.0583048962506931,0.1822004934501002,1.0,0.23008849557522124,1.0,1.0,-0.3467583297686233,113
verified,static_aggressive,"(0.08,0.15]",0.1138937687598686,0.23000265437646225,1.0,0.3880597014925373,0.8557213930348259,1.0,-0.3902997271527088,201
verified,static_aggressive,>0.15,0.18655785228509125,0.27729360578807666,1.0,0.688,0.392,1.0,-0.4280808379256929,125
verified,static_conservative,<=0,-0.11456838544339107,0.00450691592975534,0.5,0.4,1.0,1.0,-0.1622223949736124,10
verified,static_conservative,"(0,0.03]",0.00942467120257906,0.1145423332660656,1.0,0.375,1.0,1.0,-0.23046123254638054,8
verified,static_conservative,"(0.03,0.08]",0.06458255339025631,0.19379077326912483,1.0,0.5,1.0,1.0,-0.2962190740504531,16
verified,static_conservative,"(0.08,0.15]",0.12245999999191183,0.25039172590971087,1.0,0.6363636363636364,0.6298701298701299,1.0,-0.3407410811352767,154
verified,static_conservative,>0.15,0.2030661364423389,0.29495520686576077,1.0,0.8076923076923077,0.2467948717948718,1.0,-0.38691477448795236,312
