dataset,controller_a,controller_b,metric,a_minus_b,ci_low,ci_high
verified,se_mpc,static_conservative,safety_augmented_cost_medium,0.006819682032416119,0.0020739386032930796,0.011565425461539158
verified,se_mpc,static_conservative,success_rate,-0.007999999999999993,-0.011999999999999983,-0.0040000000000000036
verified,se_mpc,static_conservative,overload_rate,0.0,0.0,0.0
verified,se_mpc,static_conservative,safe_occupancy_rate,-0.1,-0.12400000000000005,-0.07599999999999996
verified,se_mpc,static_conservative,benchmark_safe_occupancy_rate,-0.07800000000000001,-0.09999999999999998,-0.05600000000000005
verified,se_mpc,static_conservative,verification_rate,-0.006666666666666821,-0.009333333333333527,-0.004000000000000115
verified,se_mpc,static_conservative,certificate_service_violation_rate,0.0,0.0,0.0
verified,se_mpc,static_conservative,negative_drift_rate_outside_safe,0.0,0.0,0.0
verified,se_mpc,static_conservative,avg_return_time_to_safe,0.2056776556776556,-0.11428571428571432,0.5256410256410255
verified,rsrc,headroom_only,discounted_cost,-0.0010160983671885782,-0.0018175864400011288,-0.00021461029437602752
verified,rsrc,headroom_only,safety_augmented_cost_medium,-0.0025160983671885795,-0.004817586440001076,-0.00021461029437608303
verified,rsrc,headroom_only,success_rate,0.0020000000000000018,0.0,0.0040000000000000036
verified,rsrc,headroom_only,overload_rate,0.0,0.0,0.0
verified,rsrc,headroom_only,safe_occupancy_rate,-0.0020000000000000018,-0.008000000000000007,0.0040000000000000036
verified,rsrc,headroom_only,benchmark_safe_occupancy_rate,0.02400000000000002,0.020000000000000018,0.028000000000000025
verified,rsrc,headroom_only,verification_rate,0.001333333333333353,0.0013333333333332975,0.0013333333333334085
verified,rsrc,headroom_only,certificate_service_violation_rate,0.0,0.0,0.0
verified,rsrc,headroom_only,negative_drift_rate_outside_safe,0.0,0.0,0.0
verified,rsrc,headroom_only,avg_return_time_to_safe,-0.07720588235294112,-0.125,-0.02941176470588225
verified,rsrc,rsrc_no_recovery,discounted_cost,-0.0010070841085149662,-0.0018175864400011288,-0.00019658177702880364
verified,rsrc,rsrc_no_recovery,safety_augmented_cost_medium,-0.0025070841085149675,-0.004817586440001076,-0.00019658177702885915
verified,rsrc,rsrc_no_recovery,success_rate,0.0020000000000000018,0.0,0.0040000000000000036
verified,rsrc,rsrc_no_recovery,overload_rate,0.0,0.0,0.0
verified,rsrc,rsrc_no_recovery,safe_occupancy_rate,0.0020000000000000018,0.0,0.0040000000000000036
verified,rsrc,rsrc_no_recovery,benchmark_safe_occupancy_rate,0.02400000000000002,0.020000000000000018,0.028000000000000025
verified,rsrc,rsrc_no_recovery,verification_rate,0.001333333333333353,0.0013333333333332975,0.0013333333333334085
verified,rsrc,rsrc_no_recovery,certificate_service_violation_rate,0.0,0.0,0.0
verified,rsrc,rsrc_no_recovery,negative_drift_rate_outside_safe,0.0,0.0,0.0
verified,rsrc,rsrc_no_recovery,avg_return_time_to_safe,-0.057388809182209455,-0.08536585365853666,-0.02941176470588225
verified,rsrc,rsrc_no_context,discounted_cost,-2.911408988476305e-06,-5.82281797695261e-06,0.0
verified,rsrc,rsrc_no_context,safety_augmented_cost_medium,-2.9114089884485495e-06,-5.822817976897099e-06,0.0
verified,rsrc,rsrc_no_context,success_rate,0.0,0.0,0.0
verified,rsrc,rsrc_no_context,overload_rate,0.0,0.0,0.0
verified,rsrc,rsrc_no_context,safe_occupancy_rate,-0.0020000000000000018,-0.0040000000000000036,0.0
verified,rsrc,rsrc_no_context,benchmark_safe_occupancy_rate,0.0020000000000000018,0.0,0.0040000000000000036
verified,rsrc,rsrc_no_context,verification_rate,0.0,0.0,0.0
verified,rsrc,rsrc_no_context,certificate_service_violation_rate,0.0,0.0,0.0
verified,rsrc,rsrc_no_context,negative_drift_rate_outside_safe,0.0,0.0,0.0
verified,rsrc,rsrc_no_context,avg_return_time_to_safe,-0.030487804878048808,-0.060975609756097615,0.0
verified,rsrc,adaptive_threshold,discounted_cost,0.036060634898979455,0.03545051900669999,0.03667075079125892
verified,rsrc,adaptive_threshold,safety_augmented_cost_medium,-0.034439365101020636,-0.03654948099330002,-0.03232924920874125
verified,rsrc,adaptive_threshold,success_rate,0.09399999999999999,0.092,0.09599999999999997
verified,rsrc,adaptive_threshold,overload_rate,0.0,0.0,0.0
verified,rsrc,adaptive_threshold,safe_occupancy_rate,0.21400000000000002,0.16799999999999998,0.26000000000000006
verified,rsrc,adaptive_threshold,benchmark_safe_occupancy_rate,-0.05800000000000005,-0.07200000000000006,-0.04400000000000004
verified,rsrc,adaptive_threshold,verification_rate,0.23266666666666547,0.22533333333333205,0.23999999999999888
verified,rsrc,adaptive_threshold,certificate_service_violation_rate,0.0,0.0,0.0
verified,rsrc,adaptive_threshold,negative_drift_rate_outside_safe,0.005502645502645509,0.005291005291005346,0.005714285714285672
verified,rsrc,adaptive_threshold,avg_return_time_to_safe,-2.7417279411764706,-3.25,-2.233455882352941
verified,rsrc,maxweight_backlog,discounted_cost,0.000990213626119979,0.0003146077354141963,0.0016658195168257617
verified,rsrc,maxweight_backlog,safety_augmented_cost_medium,0.0054902136261199,0.0003146077354141408,0.010665819516825659
verified,rsrc,maxweight_backlog,success_rate,-0.0059999999999999915,-0.011999999999999983,0.0
verified,rsrc,maxweight_backlog,overload_rate,0.0,0.0,0.0
verified,rsrc,maxweight_backlog,safe_occupancy_rate,-0.041999999999999954,-0.06,-0.02399999999999991
verified,rsrc,maxweight_backlog,benchmark_safe_occupancy_rate,-0.03600000000000003,-0.05600000000000005,-0.016000000000000014
verified,rsrc,maxweight_backlog,verification_rate,-0.0020000000000000018,-0.002666666666666595,-0.0013333333333334085
verified,rsrc,maxweight_backlog,certificate_service_violation_rate,0.0,0.0,0.0
verified,rsrc,maxweight_backlog,negative_drift_rate_outside_safe,0.0,0.0,0.0
verified,rsrc,maxweight_backlog,avg_return_time_to_safe,0.3105042016806723,0.26386554621848735,0.3571428571428572
verified,se_mpc,rsrc,discounted_cost,-0.00090702205142143,-0.00181404410284286,0.0
verified,se_mpc,rsrc,safety_augmented_cost_medium,-0.0009070220514214578,-0.0018140441028429155,0.0
verified,se_mpc,rsrc,success_rate,0.0,0.0,0.0
verified,se_mpc,rsrc,overload_rate,0.0,0.0,0.0
verified,se_mpc,rsrc,safe_occupancy_rate,-0.0020000000000000018,-0.0040000000000000036,0.0
verified,se_mpc,rsrc,benchmark_safe_occupancy_rate,0.0,0.0,0.0
verified,se_mpc,rsrc,verification_rate,-0.0006666666666667598,-0.0013333333333335196,0.0
verified,se_mpc,rsrc,certificate_service_violation_rate,0.0,0.0,0.0
verified,se_mpc,rsrc,negative_drift_rate_outside_safe,0.0,0.0,0.0
verified,se_mpc,rsrc,avg_return_time_to_safe,-0.031932773109243806,-0.06386554621848761,0.0
verified,camc_static_anchor,static_conservative,discounted_cost,3.7689846137889393e-05,1.5212938074105065e-05,6.016675420167372e-05
verified,camc_static_anchor,static_conservative,safety_augmented_cost_medium,3.768984613783388e-05,1.5212938073938531e-05,6.016675420172923e-05
verified,camc_static_anchor,static_conservative,success_rate,0.0,0.0,0.0
verified,camc_static_anchor,static_conservative,overload_rate,0.0,0.0,0.0
verified,camc_static_anchor,static_conservative,safe_occupancy_rate,-0.008000000000000007,-0.01200000000000001,-0.0040000000000000036
verified,camc_static_anchor,static_conservative,benchmark_safe_occupancy_rate,-0.0040000000000000036,-0.008000000000000007,0.0
verified,camc_static_anchor,static_conservative,verification_rate,0.0,0.0,0.0
verified,camc_static_anchor,static_conservative,certificate_service_violation_rate,0.0,0.0,0.0
verified,camc_static_anchor,static_conservative,negative_drift_rate_outside_safe,0.0,0.0,0.0
verified,camc_static_anchor,static_conservative,avg_return_time_to_safe,-0.029605595553871433,-0.04935897435897463,-0.009852216748768239
verified,camc_rsrc_anchor,rsrc,discounted_cost,-3.177396806317012e-05,-0.00043476608915848924,0.000371218153032149
verified,camc_rsrc_anchor,rsrc,safety_augmented_cost_medium,0.001468226031936859,-0.0004347660891583782,0.003371218153032096
verified,camc_rsrc_anchor,rsrc,success_rate,-0.0020000000000000018,-0.0040000000000000036,0.0
verified,camc_rsrc_anchor,rsrc,overload_rate,0.0,0.0,0.0
verified,camc_rsrc_anchor,rsrc,safe_occupancy_rate,-0.011999999999999983,-0.01599999999999996,-0.008000000000000007
verified,camc_rsrc_anchor,rsrc,benchmark_safe_occupancy_rate,-0.0040000000000000036,-0.016000000000000014,0.008000000000000007
verified,camc_rsrc_anchor,rsrc,verification_rate,-0.006666666666666765,-0.006666666666666932,-0.006666666666666599
verified,camc_rsrc_anchor,rsrc,certificate_service_violation_rate,0.0,0.0,0.0
verified,camc_rsrc_anchor,rsrc,negative_drift_rate_outside_safe,0.0,0.0,0.0
verified,camc_rsrc_anchor,rsrc,avg_return_time_to_safe,0.03522571819425435,0.011627906976744207,0.0588235294117645
verified,camc_sempc_candidate,static_conservative,discounted_cost,-0.012647911068360357,-0.014273622328218438,-0.011022199808502275
verified,camc_sempc_candidate,static_conservative,safety_augmented_cost_medium,0.008352088931639634,0.0007263776717814086,0.01597780019149786
verified,camc_sempc_candidate,static_conservative,success_rate,-0.027999999999999983,-0.035999999999999976,-0.01999999999999999
verified,camc_sempc_candidate,static_conservative,overload_rate,0.0,0.0,0.0
verified,camc_sempc_candidate,static_conservative,safe_occupancy_rate,-0.228,-0.26,-0.196
verified,camc_sempc_candidate,static_conservative,benchmark_safe_occupancy_rate,-0.05399999999999999,-0.06000000000000005,-0.04799999999999993
verified,camc_sempc_candidate,static_conservative,verification_rate,-0.07533333333333303,-0.07999999999999974,-0.07066666666666632
verified,camc_sempc_candidate,static_conservative,certificate_service_violation_rate,0.0,0.0,0.0
verified,camc_sempc_candidate,static_conservative,negative_drift_rate_outside_safe,0.0,0.0,0.0
verified,camc_sempc_candidate,static_conservative,avg_return_time_to_safe,0.504461850206531,0.05471124620060808,0.9542124542124539
verified,camc_sempc_candidate,se_mpc,discounted_cost,-0.013467593100776554,-0.016839047789757866,-0.010096138411795241
verified,camc_sempc_candidate,se_mpc,safety_augmented_cost_medium,0.0015324068992235151,-0.01083904778975775,0.01390386158820478
verified,camc_sempc_candidate,se_mpc,success_rate,-0.01999999999999999,-0.03199999999999997,-0.008000000000000007
verified,camc_sempc_candidate,se_mpc,overload_rate,0.0,0.0,0.0
verified,camc_sempc_candidate,se_mpc,safe_occupancy_rate,-0.128,-0.18400000000000005,-0.07199999999999995
verified,camc_sempc_candidate,se_mpc,benchmark_safe_occupancy_rate,0.02400000000000002,-0.0040000000000000036,0.052000000000000046
verified,camc_sempc_candidate,se_mpc,verification_rate,-0.06866666666666621,-0.07066666666666621,-0.06666666666666621
verified,camc_sempc_candidate,se_mpc,certificate_service_violation_rate,0.0,0.0,0.0
verified,camc_sempc_candidate,se_mpc,negative_drift_rate_outside_safe,0.0,0.0,0.0
verified,camc_sempc_candidate,se_mpc,avg_return_time_to_safe,0.2987841945288754,0.1689969604863224,0.4285714285714284
verified,pareto_camc_static_anchor,static_conservative,discounted_cost,0.0,0.0,0.0
verified,pareto_camc_static_anchor,static_conservative,safety_augmented_cost_medium,0.0,0.0,0.0
verified,pareto_camc_static_anchor,static_conservative,success_rate,0.0,0.0,0.0
verified,pareto_camc_static_anchor,static_conservative,overload_rate,0.0,0.0,0.0
verified,pareto_camc_static_anchor,static_conservative,safe_occupancy_rate,0.0,0.0,0.0
verified,pareto_camc_static_anchor,static_conservative,benchmark_safe_occupancy_rate,0.0,0.0,0.0
verified,pareto_camc_static_anchor,static_conservative,verification_rate,0.0,0.0,0.0
verified,pareto_camc_static_anchor,static_conservative,certificate_service_violation_rate,0.0,0.0,0.0
verified,pareto_camc_static_anchor,static_conservative,negative_drift_rate_outside_safe,0.0,0.0,0.0
verified,pareto_camc_static_anchor,static_conservative,avg_return_time_to_safe,0.0,0.0,0.0
verified,pareto_camc_rsrc_anchor,rsrc,discounted_cost,0.0,0.0,0.0
verified,pareto_camc_rsrc_anchor,rsrc,safety_augmented_cost_medium,0.0,0.0,0.0
verified,pareto_camc_rsrc_anchor,rsrc,success_rate,0.0,0.0,0.0
verified,pareto_camc_rsrc_anchor,rsrc,overload_rate,0.0,0.0,0.0
verified,pareto_camc_rsrc_anchor,rsrc,safe_occupancy_rate,0.0,0.0,0.0
verified,pareto_camc_rsrc_anchor,rsrc,benchmark_safe_occupancy_rate,0.0,0.0,0.0
verified,pareto_camc_rsrc_anchor,rsrc,verification_rate,0.0,0.0,0.0
verified,pareto_camc_rsrc_anchor,rsrc,certificate_service_violation_rate,0.0,0.0,0.0
verified,pareto_camc_rsrc_anchor,rsrc,negative_drift_rate_outside_safe,0.0,0.0,0.0
verified,pareto_camc_rsrc_anchor,rsrc,avg_return_time_to_safe,0.0,0.0,0.0
verified,pareto_camc_sempc_candidate,static_conservative,discounted_cost,0.0036316987558556446,0.0035843757276545762,0.003679021784056713
verified,pareto_camc_sempc_candidate,static_conservative,safety_augmented_cost_medium,-0.002368301244144444,-0.0053209782159431285,0.0005843757276542405
verified,pareto_camc_sempc_candidate,static_conservative,success_rate,0.008000000000000007,0.0040000000000000036,0.01200000000000001
verified,pareto_camc_sempc_candidate,static_conservative,overload_rate,0.0,0.0,0.0
verified,pareto_camc_sempc_candidate,static_conservative,safe_occupancy_rate,-0.038000000000000034,-0.04800000000000004,-0.028000000000000025
verified,pareto_camc_sempc_candidate,static_conservative,benchmark_safe_occupancy_rate,-0.04999999999999999,-0.05600000000000005,-0.04399999999999993
verified,pareto_camc_sempc_candidate,static_conservative,verification_rate,0.03599999999999981,0.026666666666666394,0.045333333333333226
verified,pareto_camc_sempc_candidate,static_conservative,certificate_service_violation_rate,0.0,0.0,0.0
verified,pareto_camc_sempc_candidate,static_conservative,negative_drift_rate_outside_safe,0.0,0.0,0.0
verified,pareto_camc_sempc_candidate,static_conservative,avg_return_time_to_safe,0.1243058017251566,0.0691244239631339,0.1794871794871793
verified,pareto_camc_sempc_candidate,se_mpc,discounted_cost,0.0028120167234394478,0.0010189502661151484,0.004605083180763747
verified,pareto_camc_sempc_candidate,se_mpc,safety_augmented_cost_medium,-0.009187983276560563,-0.010981049733884918,-0.007394916819236208
verified,pareto_camc_sempc_candidate,se_mpc,success_rate,0.016,0.015999999999999986,0.016000000000000014
verified,pareto_camc_sempc_candidate,se_mpc,overload_rate,0.0,0.0,0.0
verified,pareto_camc_sempc_candidate,se_mpc,safe_occupancy_rate,0.06199999999999997,0.027999999999999914,0.09600000000000003
verified,pareto_camc_sempc_candidate,se_mpc,benchmark_safe_occupancy_rate,0.028000000000000025,0.0,0.05600000000000005
verified,pareto_camc_sempc_candidate,se_mpc,verification_rate,0.04266666666666663,0.03066666666666651,0.05466666666666675
verified,pareto_camc_sempc_candidate,se_mpc,certificate_service_violation_rate,0.0,0.0,0.0
verified,pareto_camc_sempc_candidate,se_mpc,negative_drift_rate_outside_safe,0.0,0.0,0.0
verified,pareto_camc_sempc_candidate,se_mpc,avg_return_time_to_safe,-0.08137185395249902,-0.34615384615384626,0.18341013824884822
verified,headroom_only,minimal_verify,discounted_cost,0.025953576621510932,0.018753851764695406,0.03315330147832646
verified,headroom_only,minimal_verify,safety_augmented_cost_medium,-0.1465464233784891,-0.1732461482353047,-0.11984669852167351
verified,headroom_only,minimal_verify,success_rate,0.22999999999999998,0.20400000000000001,0.25599999999999995
verified,headroom_only,minimal_verify,overload_rate,0.0,0.0,0.0
verified,headroom_only,minimal_verify,safe_occupancy_rate,0.486,0.42,0.552
verified,headroom_only,minimal_verify,benchmark_safe_occupancy_rate,0.6199999999999999,0.5599999999999999,0.6799999999999999
verified,headroom_only,minimal_verify,verification_rate,0.7639999999999989,0.7546666666666655,0.7733333333333323
verified,headroom_only,minimal_verify,certificate_service_violation_rate,0.0,0.0,0.0
verified,headroom_only,minimal_verify,negative_drift_rate_outside_safe,0.05808032128514057,0.04016064257028118,0.07599999999999996
verified,headroom_only,minimal_verify,avg_return_time_to_safe,-246.05514705882354,-246.375,-245.73529411764707
verified,always_verify_throttle,always_verify,discounted_cost,-0.0008683958295567784,-0.0012545995465352844,-0.00048219211257827244
verified,always_verify_throttle,always_verify,safety_augmented_cost_medium,-0.0023683958295568353,-0.004254599546535287,-0.00048219211257838346
verified,always_verify_throttle,always_verify,success_rate,0.0020000000000000018,0.0,0.0040000000000000036
verified,always_verify_throttle,always_verify,overload_rate,0.0,0.0,0.0
verified,always_verify_throttle,always_verify,safe_occupancy_rate,0.034,0.032,0.036000000000000004
verified,always_verify_throttle,always_verify,benchmark_safe_occupancy_rate,0.035999999999999976,0.02799999999999997,0.043999999999999984
verified,always_verify_throttle,always_verify,verification_rate,0.0,0.0,0.0
verified,always_verify_throttle,always_verify,certificate_service_violation_rate,0.0,0.0,0.0
verified,always_verify_throttle,always_verify,negative_drift_rate_outside_safe,0.0,0.0,0.0
verified,always_verify_throttle,always_verify,avg_return_time_to_safe,0.5215148378191858,0.1976190476190478,0.8454106280193239
