dataset,controller,seed,horizon,discounted_cost,success_rate,avg_workload,overload_rate,safe_occupancy_rate,perf_occupancy_rate,benchmark_action_safe_occupancy_rate,benchmark_safe_occupancy_rate,safe_set_nonempty_rate,exact_safe_set_nonempty_rate,benchmark_action_set_nonempty_rate,fallback_rate,verification_rate,high_effort_rate,max_effort_rate,avg_atoms_selected,avg_context_load,avg_q_ver,avg_recovery_mass,avg_diagnostic_debt,avg_arrival_pressure,certificate_load_violation_rate,certificate_service_violation_rate,theta_nesting_precision,theta_nesting_recall,theta_benchmark_precision,theta_benchmark_recall,action_safe_precision,safe_event_precision,safe_event_recall,mean_drift_outside_safe,negative_drift_rate_outside_safe,avg_return_time_to_safe,excursion_count,mpc_eligible_rate,mpc_activation_rate,mpc_fallback_to_rsrc_rate,mpc_mean_candidate_count,mpc_candidate_rejection_rate,mpc_mean_surrogate_improvement,mpc_verify_down_rate,mpc_verify_up_rate,mpc_atom_up_rate,mpc_mode_switch_rate,camc_gate_evaluation_rate,camc_activation_rate,camc_anchor_preservation_rate,camc_mean_certified_margin,camc_mean_activated_margin,camc_mean_rejected_margin,camc_candidate_rejection_rate,camc_post_switch_violation_rate,camc_mean_anchor_value,camc_mean_best_candidate_value,camc_reject_safety_rate,camc_reject_loss_rate,camc_reject_benefit_rate,camc_reject_violation_rate,mode_distribution,safety_augmented_cost_low,safety_augmented_cost_medium,safety_augmented_cost_high
verified,oracle_src,0,250,0.4469403055019417,0.144,0.0001433779415918295,0.0,0.304,0.016,0.304,0.44,0.304,0.304,0.304,0.0,0.4333333333333327,0.388,0.012,0.052,0.053957198750000004,0.8379101294781374,0.0,0.6990059559182017,0.4092279728939753,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6909090909090909,-0.23616061669306163,0.9942528735632183,7.25,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'g0_aggressive': 38, 'g2_conservative': 13, 'g3_safe': 185, 'g1_balanced': 14}",0.6609403055019417,1.0889403055019418,1.7309403055019417
verified,oracle_src,1,250,0.45286560302464535,0.12,0.0006278576822142244,0.0,0.288,0.024,0.288,0.44,0.288,0.288,0.288,0.0,0.46133333333333304,0.428,0.036,0.04,0.03552,0.8603240358945553,0.0,0.6534209434122639,0.4268430294957155,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9583333333333334,0.6272727272727273,-0.24320323801432234,0.9831460674157303,9.88888888888889,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'g0_aggressive': 41, 'g1_balanced': 10, 'g3_safe': 185, 'g2_conservative': 14}",0.6728656030246454,1.1128656030246453,1.7728656030246455
verified,rsrc,0,250,0.47259012654806437,0.288,0.0,0.0,0.56,0.008,0.74,0.716,0.56,0.74,0.74,0.44,0.7559999999999989,0.9,0.38,0.008,0.0067645000000000005,0.861255726195243,0.0,0.077832724724173,0.35832064050887974,0.0,0.0,1.0,0.7567567567567568,1.0,0.7567567567567568,1.0,0.9571428571428572,0.7486033519553073,-0.32253550039387424,1.0,3.235294117647059,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'g0_aggressive': 91, 'g1_balanced': 17, 'g3_safe': 128, 'g2_conservative': 14}",0.6505901265480644,1.0065901265480643,1.5405901265480644
verified,rsrc,1,250,0.48853767899619577,0.228,0.0,0.0,0.412,0.012,0.608,0.588,0.412,0.608,0.608,0.588,0.7746666666666656,0.904,0.428,0.02,0.0165035,0.8919173920881154,0.0,0.06731640973132798,0.3888122003364424,0.0,0.0,1.0,0.6776315789473685,1.0,0.6776315789473685,1.0,0.941747572815534,0.6598639455782312,-0.3272040727176049,1.0,3.5,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'g3_safe': 161, 'g0_aggressive': 59, 'g2_conservative': 15, 'g1_balanced': 15}",0.6815376789961958,1.0675376789961957,1.6465376789961956
verified,se_mpc,0,250,0.4707760824452215,0.288,0.0,0.0,0.556,0.012,0.74,0.716,0.556,0.74,0.74,0.444,0.7546666666666654,0.9,0.376,0.02,0.0172945,0.8600864954260116,0.0,0.077832724724173,0.35832064050887974,0.0,0.0,1.0,0.7513513513513513,1.0,0.7513513513513513,1.0,0.9568345323741008,0.7430167597765364,-0.32192500981790895,1.0,3.1714285714285713,35,0.004,1.0,0.444,3.0,0.0,0.14343546032833826,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'g0_aggressive': 90, 'g1_balanced': 17, 'g3_safe': 128, 'g2_conservative': 15}",0.6487760824452216,1.0047760824452214,1.5387760824452217
verified,se_mpc,1,250,0.48853767899619577,0.228,0.0,0.0,0.412,0.012,0.608,0.588,0.412,0.608,0.608,0.588,0.7746666666666656,0.904,0.428,0.024,0.0201535,0.8919173920881154,0.0,0.06731640973132798,0.3888122003364424,0.0,0.0,1.0,0.6776315789473685,1.0,0.6776315789473685,1.0,0.941747572815534,0.6598639455782312,-0.3272040727176049,1.0,3.5,42,0.0,0.0,0.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'g3_safe': 161, 'g0_aggressive': 59, 'g2_conservative': 15, 'g1_balanced': 15}",0.6815376789961958,1.0675376789961957,1.6465376789961956
verified,camc_static_anchor,0,250,0.4717623105961302,0.292,0.0,0.0,0.62,0.012,0.784,0.764,0.62,0.784,0.784,0.38,0.7639999999999989,0.908,0.396,0.008,0.006554500000000001,0.8282829289647318,0.0,0.0693559534116985,0.3568920892271439,0.0,0.0,1.0,0.7908163265306123,1.0,0.7908163265306123,1.0,0.9870967741935484,0.8010471204188482,-0.32204884790826815,1.0,3.2758620689655173,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.052,0.948,-0.05240531143093011,0.006591938169958968,-0.061448605786590116,0.32564102564102565,0.0,1.737685521539712,0.8907999016268917,0.0,0.0,0.0,0.0,"{'g3_safe': 237, 'camc_switch': 13, 'g0_aggressive': 13}",0.6487623105961302,1.00276231059613,1.53376231059613
verified,camc_static_anchor,1,250,0.48598746647273044,0.24,0.0,0.0,0.532,0.016,0.712,0.688,0.532,0.712,0.712,0.468,0.7786666666666657,0.908,0.436,0.02,0.015898000000000002,0.8609638716560496,0.0,0.05759335809423156,0.3845264860507289,0.0,0.0,1.0,0.7471910112359551,1.0,0.7471910112359551,1.0,0.9624060150375939,0.7441860465116279,-0.32644950782491006,1.0,2.925,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.024,0.976,-0.060954264001465315,0.006758970492588667,-0.07387724718447448,0.292817679558011,0.0,1.7439842904684817,0.782143127664604,0.0,0.0,0.0,0.0,"{'g3_safe': 244, 'camc_switch': 6, 'g0_aggressive': 6}",0.6759874664727304,1.0559874664727305,1.6259874664727305
verified,camc_rsrc_anchor,0,250,0.4729613447010965,0.284,0.0,0.0,0.552,0.008,0.728,0.7,0.556,0.728,0.728,0.444,0.749333333333332,0.9,0.38,0.008,0.0067645000000000005,0.8611294861123989,0.0,0.09167726569175923,0.35974921193745135,0.0,0.0,1.0,0.7637362637362637,1.0,0.7637362637362637,1.0,0.9565217391304348,0.7542857142857143,-0.3182736327223128,1.0,3.2941176470588234,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.024,0.976,-0.04951170049349956,0.015172898455058452,-0.03287846047690833,0.4894291754756871,0.0,1.6073716478957527,0.7871291505002861,0.755939524838013,0.0,0.0,0.0,"{'g0_aggressive': 89, 'g1_balanced': 16, 'g3_safe': 130, 'g2_conservative': 15, 'camc_switch': 6}",0.6519613447010966,1.0099613447010964,1.5469613447010964
verified,camc_rsrc_anchor,1,250,0.4881029129070373,0.228,0.0,0.0,0.396,0.012,0.608,0.596,0.4,0.608,0.608,0.6,0.767999999999999,0.904,0.424,0.02,0.0165035,0.8895189613435825,0.0,0.07851174045908818,0.3888122003364424,0.0,0.0,1.0,0.6578947368421053,1.0,0.6578947368421053,1.0,0.9494949494949495,0.6308724832214765,-0.32530649896493957,1.0,3.511627906976744,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02,0.98,-0.03426693644093538,0.011187802074141528,-0.021762352007627203,0.5740932642487047,0.0,1.6549512136199522,0.564637843810155,0.8429602888086642,0.0,0.0,0.0,"{'g3_safe': 164, 'g0_aggressive': 59, 'g2_conservative': 12, 'g1_balanced': 15, 'camc_switch': 5}",0.6811029129070373,1.0671029129070373,1.6461029129070373
verified,camc_sempc_candidate,0,250,0.46067994403342627,0.256,0.0,0.0,0.372,0.012,0.716,0.712,0.48,0.716,0.716,0.52,0.6839999999999992,0.808,0.324,0.016,0.013784500000000002,0.8424588501749134,0.0,0.15377749923463094,0.3694470053129423,0.0,0.0,1.0,0.6703910614525139,1.0,0.6703910614525139,1.0,0.967741935483871,0.5056179775280899,-0.3259748440091152,1.0,3.3404255319148937,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.432,0.568,0.07636773924913147,0.18442444035084235,0.00044932345457009105,0.3526522593320236,0.0,1.75899630721217,0.681600147037775,0.9665738161559888,0.0,0.0,0.0,"{'camc_switch': 108, 'g0_aggressive': 84, 'g3_safe': 142, 'g1_balanced': 16, 'g2_conservative': 8}",0.6466799440334263,1.0186799440334262,1.5766799440334265
verified,camc_sempc_candidate,1,250,0.4716986312064379,0.22,0.0,0.0,0.34,0.02,0.652,0.64,0.396,0.652,0.652,0.604,0.7079999999999994,0.804,0.372,0.024,0.019757999999999998,0.8653020899830809,0.0,0.1311656547488906,0.3916693389318345,0.0,0.0,1.0,0.6073619631901841,1.0,0.6073619631901841,1.0,0.9764705882352941,0.51875,-0.32696883918953906,1.0,3.9285714285714284,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.32,0.68,0.05503212090940211,0.19135901061309077,0.0013357960920091646,0.449901768172888,0.0,1.758895872614707,0.572194099355443,0.9585152838427947,0.0,0.0,0.0,"{'g3_safe': 170, 'camc_switch': 80, 'g0_aggressive': 65, 'g1_balanced': 11, 'g2_conservative': 4}",0.6666986312064379,1.056698631206438,1.6416986312064379
verified,pareto_camc_static_anchor,0,250,0.47170214384192855,0.292,0.0,0.0,0.632,0.016,0.788,0.772,0.632,0.788,0.788,0.368,0.7639999999999989,0.908,0.396,0.008,0.006229000000000001,0.8237974091544958,0.0,0.06869105463921853,0.3568920892271439,0.0,0.0,1.0,0.8020304568527918,1.0,0.8020304568527918,1.0,0.9873417721518988,0.8082901554404145,-0.3219647357298753,1.0,3.2857142857142856,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.07870288428273338,0.0,0.051279369398587425,0.3638676844783715,0.0,1.737430100679375,1.0744083076057138,0.0,0.3006993006993007,0.006993006993006993,0.6923076923076923,{'g3_safe': 250},0.6487021438419285,1.0027021438419284,1.5337021438419285
verified,pareto_camc_static_anchor,1,250,0.48597225353465634,0.24,0.0,0.0,0.536,0.016,0.712,0.688,0.536,0.712,0.712,0.464,0.7786666666666657,0.908,0.436,0.02,0.015572500000000001,0.859099042283447,0.0,0.05749735809423155,0.3845264860507289,0.0,0.0,1.0,0.7528089887640449,1.0,0.7528089887640449,1.0,0.9626865671641791,0.75,-0.32619748700639944,1.0,2.9743589743589745,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.0669244717097011,0.0,0.04041597567384154,0.3131868131868132,0.0,1.7438903334408975,0.9128971118141487,0.0,0.3157894736842105,0.0,0.6842105263157895,{'g3_safe': 250},0.6759722535346564,1.0559722535346565,1.6259722535346564
verified,pareto_camc_rsrc_anchor,0,250,0.47259012654806437,0.288,0.0,0.0,0.56,0.008,0.74,0.716,0.56,0.74,0.74,0.44,0.7559999999999989,0.9,0.38,0.008,0.0067645000000000005,0.861255726195243,0.0,0.077832724724173,0.35832064050887974,0.0,0.0,1.0,0.7567567567567568,1.0,0.7567567567567568,1.0,0.9571428571428572,0.7486033519553073,-0.32253550039387424,1.0,3.235294117647059,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.06997469547504803,0.0,-0.13634571892785372,0.7390396659707724,0.0,1.6014983718378428,0.8098351670571294,0.5056497175141242,0.4943502824858757,0.0,0.0,"{'g0_aggressive': 91, 'g1_balanced': 17, 'g3_safe': 128, 'g2_conservative': 14}",0.6505901265480644,1.0065901265480643,1.5405901265480644
verified,pareto_camc_rsrc_anchor,1,250,0.48853767899619577,0.228,0.0,0.0,0.412,0.012,0.608,0.588,0.412,0.608,0.608,0.588,0.7746666666666656,0.904,0.428,0.02,0.0165035,0.8919173920881154,0.0,0.06731640973132798,0.3888122003364424,0.0,0.0,1.0,0.6776315789473685,1.0,0.6776315789473685,1.0,0.941747572815534,0.6598639455782312,-0.3272040727176049,1.0,3.5,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.05250521216101235,0.0,-0.09977479547303181,0.742798353909465,0.0,1.651710040466312,0.6010496514983898,0.6440443213296398,0.3559556786703601,0.0,0.0,"{'g3_safe': 161, 'g0_aggressive': 59, 'g2_conservative': 15, 'g1_balanced': 15}",0.6815376789961958,1.0675376789961957,1.6465376789961956
verified,pareto_camc_sempc_candidate,0,250,0.47538116562598526,0.304,0.0,0.0,0.584,0.012,0.74,0.716,0.58,0.74,0.74,0.42,0.8093333333333321,0.94,0.5,0.012,0.0099945,0.858220774028935,0.0,0.05408983608473105,0.352606374941442,0.0,0.0,1.0,0.7837837837837838,1.0,0.7837837837837838,1.0,0.958904109589041,0.7821229050279329,-0.32419778274059624,1.0,3.3548387096774195,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.144,0.856,-0.05065156541216031,0.04467677490806411,-0.02264308576361004,0.7376146788990826,0.0,1.73269851622909,0.9331091947895285,0.43905472636815923,0.3407960199004975,0.10820895522388059,0.11194029850746269,"{'g3_safe': 214, 'camc_switch': 36, 'g0_aggressive': 36}",0.6493811656259852,0.9973811656259852,1.5193811656259852
verified,pareto_camc_sempc_candidate,1,250,0.4895566292623109,0.244,0.0,0.0,0.508,0.016,0.684,0.644,0.508,0.684,0.684,0.492,0.8053333333333321,0.924,0.5,0.024,0.019548000000000003,0.8809273938008328,0.0,0.05098975719394661,0.3830979146221575,0.0,0.0,1.0,0.7426900584795322,1.0,0.7426900584795322,1.0,0.937007874015748,0.7391304347826086,-0.3266264395453659,1.0,3.1538461538461537,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08,0.92,-0.050461638796654065,0.05138774813789433,-0.028507397114934458,0.7488372093023256,0.0,1.7420557211855712,0.836944974775438,0.5217391304347826,0.33043478260869563,0.07204968944099378,0.07577639751552795,"{'g3_safe': 230, 'camc_switch': 20, 'g0_aggressive': 20}",0.6785566292623109,1.0565566292623108,1.623556629262311
verified,greedy_myopic,0,250,0.45298192935367015,0.204,0.00017983364308019701,0.0,0.184,0.016,0.388,0.552,0.316,0.536,0.536,0.0,0.5639999999999998,0.644,0.084,0.012,0.010663,0.880067371161736,0.0,0.3673700990431394,0.38832058755692456,0.0,0.0,1.0,0.5895522388059702,1.0,0.5895522388059702,1.0,1.0,0.3333333333333333,-0.3170155765849867,0.9950980392156863,9.272727272727273,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'g0_aggressive': 145, 'g1_balanced': 105}",0.6519819293536702,1.04998192935367,1.64698192935367
verified,greedy_myopic,1,250,0.4681601587525806,0.144,6.633246677116932e-05,0.0,0.084,0.02,0.272,0.36,0.196,0.392,0.392,0.0,0.5826666666666663,0.672,0.12,0.024,0.0211475,0.9271957151222362,0.0,0.38193392120196784,0.41837477294375963,0.0,0.0,1.0,0.5,1.0,0.5,1.0,1.0,0.23333333333333334,-0.312132098873037,0.9956331877729258,20.818181818181817,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'g0_aggressive': 137, 'g1_balanced': 113}",0.6821601587525806,1.1101601587525807,1.7521601587525806
verified,static_conservative,0,250,0.47170214384192855,0.292,0.0,0.0,0.632,0.016,0.788,0.772,0.632,0.788,0.788,0.0,0.7639999999999989,0.908,0.396,0.008,0.006229000000000001,0.8237974091544958,0.0,0.06869105463921853,0.3568920892271439,0.0,0.0,1.0,0.8020304568527918,1.0,0.8020304568527918,1.0,0.9873417721518988,0.8082901554404145,-0.3219647357298753,1.0,3.2857142857142856,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{'g3_safe': 250},0.6487021438419285,1.0027021438419284,1.5337021438419285
verified,static_conservative,1,250,0.48597225353465634,0.24,0.0,0.0,0.536,0.016,0.712,0.688,0.536,0.712,0.712,0.0,0.7786666666666657,0.908,0.436,0.02,0.015572500000000001,0.859099042283447,0.0,0.05749735809423155,0.3845264860507289,0.0,0.0,1.0,0.7528089887640449,1.0,0.7528089887640449,1.0,0.9626865671641791,0.75,-0.32619748700639944,1.0,2.9743589743589745,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{'g3_safe': 250},0.6759722535346564,1.0559722535346565,1.6259722535346564
verified,static_aggressive,0,250,0.48147811378155747,0.276,0.0,0.0,0.272,0.008,0.416,0.484,0.428,0.52,0.52,0.0,0.7479999999999989,0.892,0.364,0.016,0.014600000000000002,0.9195046917723462,0.0,0.0985949449901099,0.3626063547945942,0.0,0.0,1.0,0.823076923076923,1.0,0.823076923076923,1.0,0.9852941176470589,0.5537190082644629,-0.35894074433321893,1.0,6.275862068965517,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{'g0_aggressive': 250},0.6624781137815574,1.0244781137815573,1.5674781137815574
verified,static_aggressive,1,250,0.49749424537578363,0.216,0.0,0.0,0.148,0.012,0.244,0.328,0.236,0.36,0.36,0.0,0.7679999999999991,0.904,0.408,0.024,0.0219,0.961908155739872,0.0,0.08366994528495707,0.3930979146213953,0.0,0.0,1.0,0.6555555555555556,1.0,0.6555555555555556,1.0,0.972972972972973,0.43902439024390244,-0.35734190607100846,1.0,11.210526315789474,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{'g0_aggressive': 250},0.6934942453757836,1.0854942453757837,1.6734942453757837
verified,always_verify,0,250,0.5122132932755896,0.376,0.0,0.0,0.232,0.008,0.292,0.392,0.232,0.292,0.292,0.0,1.0,1.0,1.0,0.016,0.012783500000000001,0.9406753135249007,0.0,0.0,0.3269601488616582,0.0,0.0,1.0,0.7945205479452054,1.0,0.7945205479452054,1.0,0.7931034482758621,0.46938775510204084,-0.345787694644409,1.0,7.111111111111111,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'g0_aggressive': 37, 'g1_balanced': 10, 'g3_safe': 198, 'g2_conservative': 5}",0.6682132932755896,0.9802132932755896,1.4482132932755896
verified,always_verify,1,250,0.5239123991764655,0.352,0.0,0.0,0.188,0.012,0.292,0.384,0.188,0.292,0.292,0.0,1.0,1.0,1.0,0.024,0.0196565,0.9510425858921285,0.0,0.0,0.3445446264383811,0.0,0.0,1.0,0.6438356164383562,1.0,0.6438356164383562,1.0,0.8297872340425532,0.40625,-0.3422059497206539,1.0,6.766666666666667,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'g3_safe': 210, 'g0_aggressive': 36, 'g2_conservative': 3, 'g1_balanced': 1}",0.6859123991764655,1.0099123991764656,1.4959123991764653
verified,always_verify_throttle,0,250,0.5109586937290543,0.38,0.0,0.0,0.268,0.012,0.328,0.436,0.268,0.328,0.328,0.0,1.0,1.0,1.0,0.016,0.012528000000000003,0.9295270126499164,0.0,0.0,0.32553157743308697,0.0,0.0,1.0,0.8170731707317073,1.0,0.8170731707317073,1.0,0.9253731343283582,0.5688073394495413,-0.3445767744434418,1.0,7.956521739130435,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'g2_conservative': 62, 'g3_safe': 188}",0.6659586937290544,0.9759586937290543,1.4409586937290544
verified,always_verify_throttle,1,250,0.5234302070638872,0.352,0.0,0.0,0.22,0.012,0.32,0.412,0.22,0.32,0.32,0.0,1.0,1.0,1.0,0.024,0.018974,0.9430836441137398,0.0,0.0,0.3445446264383811,0.0,0.0,1.0,0.6875,1.0,0.6875,1.0,0.8727272727272727,0.46601941747572817,-0.342102518465256,1.0,6.964285714285714,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'g3_safe': 202, 'g2_conservative': 48}",0.6854302070638872,1.0094302070638872,1.4954302070638872
verified,adaptive_threshold,0,250,0.4371396075413644,0.192,0.0001289260309156033,0.0,0.3,0.032,0.648,0.76,0.3,0.648,0.648,0.0,0.5306666666666668,0.588,0.052,0.012,0.0098475,0.8128071471291254,0.0,0.40884082300138946,0.39260563514909214,0.0,0.0,1.0,0.46296296296296297,1.0,0.46296296296296297,1.0,1.0,0.39473684210526316,-0.28927387972093255,0.9942857142857143,5.46875,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'g0_aggressive': 39, 'g3_safe': 191, 'g1_balanced': 11, 'g2_conservative': 9}",0.6391396075413645,1.0431396075413644,1.6491396075413647
verified,adaptive_threshold,1,250,0.45186692820493685,0.136,0.00018234046363592337,0.0,0.244,0.024,0.548,0.66,0.244,0.548,0.548,0.0,0.5346666666666667,0.596,0.072,0.02,0.016038,0.8492838417603386,0.0,0.45296623497595867,0.42123191580090236,0.0,0.0,1.0,0.44525547445255476,1.0,0.44525547445255476,1.0,0.9836065573770492,0.36363636363636365,-0.2769886753377367,0.9947089947089947,6.75,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'g3_safe': 205, 'g2_conservative': 12, 'g0_aggressive': 22, 'g1_balanced': 11}",0.6678669282049369,1.099866928204937,1.7478669282049368
verified,maxweight_backlog,0,250,0.4722755188126502,0.288,0.0,0.0,0.584,0.008,0.752,0.732,0.584,0.752,0.752,0.0,0.7586666666666655,0.904,0.384,0.012,0.009987500000000003,0.8530151614408686,0.0,0.07551281063543015,0.35832064050887974,0.0,0.0,1.0,0.776595744680851,1.0,0.776595744680851,1.0,0.952054794520548,0.7595628415300546,-0.3222853330113228,1.0,2.9714285714285715,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'g1_balanced': 113, 'g3_safe': 120, 'g2_conservative': 17}",0.6502755188126501,1.0062755188126502,1.5402755188126502
verified,maxweight_backlog,1,250,0.48687185947937,0.24,0.0,0.0,0.472,0.012,0.652,0.644,0.472,0.652,0.652,0.0,0.775999999999999,0.908,0.428,0.024,0.019688000000000004,0.8802955111466396,0.0,0.06155265175104968,0.3845264860507289,0.0,0.0,1.0,0.7239263803680982,1.0,0.7239263803680982,1.0,0.9745762711864406,0.7142857142857143,-0.32701479900685804,1.0,3.142857142857143,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'g3_safe': 153, 'g1_balanced': 86, 'g2_conservative': 11}",0.67687185947937,1.05687185947937,1.62687185947937
verified,headroom_only,0,250,0.4744077129880655,0.284,0.0,0.0,0.556,0.008,0.732,0.688,0.556,0.732,0.732,0.444,0.7546666666666655,0.9,0.376,0.0,0.0,0.8649512336708647,0.0,0.07837515514550634,0.3597492119374513,0.0,0.0,1.0,0.7595628415300546,1.0,0.7595628415300546,1.0,0.9424460431654677,0.7616279069767442,-0.32251538895412185,1.0,3.264705882352941,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'g0_aggressive': 104, 'g3_safe': 126, 'g2_conservative': 12, 'g1_balanced': 8}",0.6534077129880655,1.0114077129880654,1.5484077129880653
verified,headroom_only,1,250,0.4887522892905718,0.228,0.0,0.0,0.42,0.012,0.612,0.568,0.42,0.612,0.612,0.58,0.7733333333333323,0.904,0.424,0.0,0.0,0.894659249323344,0.0,0.06880571377832626,0.3888122003364424,0.0,0.0,1.0,0.6862745098039216,1.0,0.6862745098039216,1.0,0.9523809523809523,0.704225352112676,-0.3292051913824656,1.0,3.625,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'g3_safe': 154, 'g1_balanced': 15, 'g0_aggressive': 69, 'g2_conservative': 12}",0.6817522892905719,1.0677522892905718,1.6467522892905717
