dataset,controller,seed,step,reference_shift,certified_margin,certified_slack,anchor_value,candidate_value,delta_loss,delta_benefit,delta_violation,gate_tau,activated,anchor_preserved,post_switch_violation,rejected_candidates,reject_safety,reject_loss,reject_benefit,reject_violation,candidate_count,safe_nonempty,fallback,L_before,drift,success,slack_quantile,shift_bucket
test,camc_sempc_candidate,0,226,0.0,0.005481149663698864,0.013516894010402347,1.7884056008409281,1.6801209546780163,,,,,1.0,0.0,0.0,0,0,0,0,0,4,1.0,0.0,0.0,-0.3212038804347104,0.0,Q4,low
test,camc_sempc_candidate,0,227,0.0,,-0.043745632133521006,1.7861830046559426,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.35039227048923194,1.0,Q2,low
test,camc_sempc_candidate,0,228,0.0,0.2274049828841069,0.08006214615168838,1.5807390425455314,1.250985803061742,,,,,1.0,0.0,0.0,0,0,0,0,0,5,1.0,0.0,0.0,-0.45339483449106277,0.0,Q5,low
test,camc_sempc_candidate,0,229,0.0,0.21392446428314227,0.04315083613491222,1.7551470941193936,1.4386912282423376,,,,,1.0,0.0,0.0,0,0,0,0,0,5,1.0,0.0,0.0,-0.3785802571385454,0.0,Q4,low
test,camc_sempc_candidate,0,230,0.0,,-0.023372589378062192,1.8018342473713678,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.29495259439591137,0.0,Q3,low
test,camc_sempc_candidate,0,231,0.0,,-0.07169426514079036,1.8060297522851672,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.301909745998476,0.0,Q2,low
test,camc_sempc_candidate,0,232,0.0,,-0.01004287243262414,1.7189118674969035,,,,,,0.0,1.0,,4,4,0,0,0,5,0.0,1.0,0.0,-0.40133557356145094,0.0,Q3,low
test,camc_sempc_candidate,0,233,0.0,,-0.05329467275272415,1.7999586976287967,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.33236221267571125,1.0,Q2,low
test,camc_sempc_candidate,0,234,0.0,0.2263625531892723,0.06275640276561445,1.725121801934883,1.3969304435563528,,,,,1.0,0.0,0.0,1,1,0,0,0,5,1.0,0.0,0.0,-0.47695766762642544,1.0,Q5,low
test,camc_sempc_candidate,0,235,0.0,0.23229205105340617,0.08915712194212816,1.7196020210634946,1.3856751767979878,,,,,1.0,0.0,0.0,0,0,0,0,0,4,1.0,0.0,0.0,-0.4228058326522861,0.0,Q5,low
test,camc_sempc_candidate,0,236,0.0,0.11184706090499037,0.036779396528403174,1.7700490541866736,1.5565260515180421,,,,,1.0,0.0,0.0,0,0,0,0,0,5,1.0,0.0,0.0,-0.34534025198358337,0.0,Q4,low
test,camc_sempc_candidate,0,237,0.0,,-0.01203130811294717,1.7552781667992394,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.2908205758117056,0.0,Q3,low
test,camc_sempc_candidate,0,238,0.0,,-0.05644548759489376,1.7301438723260132,,,,,,0.0,1.0,,4,4,0,0,0,5,0.0,1.0,0.0,-0.29306736209647183,0.0,Q2,low
test,camc_sempc_candidate,0,239,0.0,,-0.09761765131300293,1.7773000992204193,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.32237480046779543,0.0,Q2,low
test,camc_sempc_candidate,0,240,0.0,,-0.12421460386404481,1.7966911829404468,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.32832338361513824,1.0,Q1,low
test,camc_sempc_candidate,0,241,0.0,,-0.03752519429879775,1.7579512417934873,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.36361768099397945,1.0,Q2,low
test,camc_sempc_candidate,0,242,0.0,0.22962447030381442,0.07613400309680651,1.6716427379946,1.3408966935705657,,,,,1.0,0.0,0.0,0,0,0,0,0,5,1.0,0.0,0.0,-0.48486817435045276,1.0,Q5,low
test,camc_sempc_candidate,0,243,0.0,0.2415999800341711,0.1182474404239798,1.6570663581085538,1.3145226301687978,,,,,1.0,0.0,0.0,0,0,0,0,0,4,1.0,0.0,0.0,-0.48395002502371537,1.0,Q5,low
test,camc_sempc_candidate,0,244,0.0,0.23923116017147866,0.13178042069932416,1.6683212937491847,1.3283236442356838,,,,,1.0,0.0,0.0,0,0,0,0,0,5,1.0,0.0,0.0,-0.4667638740172181,0.0,Q5,low
test,camc_sempc_candidate,0,245,0.0,0.2249902652458446,0.11830946092237138,1.6987582409834832,1.3727604533929658,,,,,1.0,0.0,0.0,0,0,0,0,0,5,1.0,0.0,0.0,-0.4157505625770926,0.0,Q5,low
test,camc_sempc_candidate,0,246,0.0,0.22909020578696965,0.06684420385427625,1.5794835496991464,1.2495426016297277,,,,,1.0,0.0,0.0,0,0,0,0,0,5,1.0,0.0,0.0,-0.4457120394622858,0.0,Q5,low
test,camc_sempc_candidate,0,247,0.0,0.21890119832882937,0.015762616124495032,1.7305923018096578,1.410726146654153,,,,,1.0,0.0,0.0,1,1,0,0,0,5,1.0,0.0,0.0,-0.33094843561245035,0.0,Q4,low
test,camc_sempc_candidate,0,248,0.0,0.2883564644057314,0.06122249714264272,1.6658285737298324,1.27633972973636,,,,,1.0,0.0,0.0,1,1,0,0,0,5,1.0,0.0,0.0,-0.43122439182955163,0.0,Q5,low
test,camc_sempc_candidate,0,249,0.0,,0.03206855934399948,1.8250687413286517,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.2894428403819247,0.0,Q4,low
test,camc_sempc_candidate,1,0,0.0,0.14480840372414336,0.08991213116795266,1.6797157250898374,1.3305736015614222,,,,,1.0,0.0,0.0,0,0,0,0,0,5,1.0,0.0,0.0,-0.529625728098824,0.0,Q5,low
test,camc_sempc_candidate,1,1,0.0,,0.020735748735586285,1.7826042011699608,,,,,,0.0,1.0,,1,1,0,0,0,2,0.0,1.0,0.0,-0.44002718040723987,1.0,Q4,low
test,camc_sempc_candidate,1,2,0.0,0.14673984190183764,0.0629788350136175,1.7140308052547106,1.368506813514606,,,,,1.0,0.0,0.0,0,0,0,0,0,4,1.0,0.0,0.0,-0.5194926515077706,0.0,Q5,low
test,camc_sempc_candidate,1,3,0.0,,0.0071150870442821396,1.7967450060626047,,,,,,0.0,1.0,,1,1,0,0,0,2,0.0,1.0,0.0,-0.3889617946135933,0.0,Q4,low
test,camc_sempc_candidate,1,4,0.0,,-0.04010035609365796,1.8308767106565735,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.3505322459055257,0.0,Q2,low
test,camc_sempc_candidate,1,5,0.0,,-0.0030176444678939734,1.8111993846479715,,,,,,0.0,1.0,,1,1,0,0,0,2,0.0,1.0,0.0,-0.34450385058591576,1.0,Q3,low
test,camc_sempc_candidate,1,6,0.0,0.029317642217360523,0.027012680085879565,1.7629099534372217,1.5443078561522126,,,,,1.0,0.0,0.0,0,0,0,0,0,5,1.0,0.0,0.0,-0.4282773813764169,0.0,Q4,low
test,camc_sempc_candidate,1,7,0.0,,0.02855520483948723,1.7981714202741035,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.37795231981386984,0.0,Q4,low
test,camc_sempc_candidate,1,8,0.0,,-0.03411452387117901,1.838653714634518,,,,,,0.0,1.0,,1,1,0,0,0,2,0.0,1.0,0.0,-0.3304344360253037,0.0,Q3,low
test,camc_sempc_candidate,1,9,0.0,,-0.056420445629107974,1.8277583487817388,,,,,,0.0,1.0,,1,1,0,0,0,2,0.0,1.0,0.0,-0.3500857534018843,0.0,Q2,low
test,camc_sempc_candidate,1,10,0.0,,-0.09364732362740713,1.8358616178502394,,,,,,0.0,1.0,,1,1,0,0,0,2,0.0,1.0,0.0,-0.3347684359255589,0.0,Q2,low
test,camc_sempc_candidate,1,11,0.0,,-0.12137188278290911,1.8514018180750513,,,,,,0.0,1.0,,1,1,0,0,0,2,0.0,1.0,0.0,-0.31837755264606304,0.0,Q1,low
test,camc_sempc_candidate,1,12,0.0,,-0.0941113317756761,1.7964209884876685,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.32578804072130013,0.0,Q2,low
test,camc_sempc_candidate,1,13,0.0,,-0.11541844938881107,1.8438815970636906,,,,,,0.0,1.0,,1,1,0,0,0,2,0.0,1.0,0.0,-0.3484398459506293,1.0,Q1,low
test,camc_sempc_candidate,1,14,0.0,-0.0662597334789535,0.008029137689513632,1.7749658719050636,1.6662999779826781,,,,,0.0,1.0,,1,0,0,0,0,4,1.0,0.0,0.0,-0.38996806869495626,0.0,Q4,low
test,camc_sempc_candidate,1,15,0.0,0.15886979841161686,0.03572598429097887,1.7472344704200498,1.414923991628724,,,,,1.0,0.0,0.0,1,1,0,0,0,6,1.0,0.0,0.0,-0.47683841478461914,0.0,Q4,low
test,camc_sempc_candidate,1,16,0.0,,-0.03929111549118569,1.871002414753732,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.29944747401799465,0.0,Q2,low
test,camc_sempc_candidate,1,17,0.0,,-0.2044946674070683,1.9615981232927546,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.1612894505551139,0.0,Q1,low
test,camc_sempc_candidate,1,18,0.0,,-0.08948427824043659,1.8618356590166902,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.32841174977353643,1.0,Q2,low
test,camc_sempc_candidate,1,19,0.0,0.04698616362433486,0.018673632935528595,1.765304845755871,1.5506034764456866,,,,,1.0,0.0,0.0,0,0,0,0,0,5,1.0,0.0,0.0,-0.35499632416414,0.0,Q4,low
test,camc_sempc_candidate,1,20,0.0,,-0.03505921450965738,1.8481643345289402,,,,,,0.0,1.0,,1,1,0,0,0,2,0.0,1.0,0.0,-0.2887236638753727,0.0,Q3,low
test,camc_sempc_candidate,1,21,0.0,,-0.2399903557937198,1.9674602126878598,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.13543429953979608,0.0,Q1,low
test,camc_sempc_candidate,1,22,0.0,,-0.05421567506833713,1.7218125492404437,,,,,,0.0,1.0,,4,4,0,0,0,5,0.0,1.0,0.0,-0.3721887615956693,0.0,Q2,low
test,camc_sempc_candidate,1,23,0.0,,-0.036357978498271604,1.7312599165781903,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.37013249485542393,0.0,Q2,low
test,camc_sempc_candidate,1,24,0.0,,-0.07711910113350173,1.8288246826507422,,,,,,0.0,1.0,,1,1,0,0,0,2,0.0,1.0,0.0,-0.32804197562445825,0.0,Q2,low
test,camc_sempc_candidate,1,25,0.0,,-0.10840877245535108,1.8183597148501165,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.34132712959714046,0.0,Q1,low
test,camc_sempc_candidate,1,26,0.0,,-0.13226920739834536,1.849729348123994,,,,,,0.0,1.0,,1,1,0,0,0,2,0.0,1.0,0.0,-0.29969061963364196,0.0,Q1,low
test,camc_sempc_candidate,1,27,0.0,,-0.14915958169465204,1.8184607617453032,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.3350751405176515,0.0,Q1,low
test,camc_sempc_candidate,1,28,0.0,,-0.1623162890414609,1.840139127737841,,,,,,0.0,1.0,,1,1,0,0,0,2,0.0,1.0,0.0,-0.3120054273348359,0.0,Q1,low
test,camc_sempc_candidate,1,29,0.0,,-0.8456758862840368,2.315235775885816,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,0.4974716122685764,0.0,Q1,low
test,camc_sempc_candidate,1,30,0.0,,-0.1905903239202309,1.8819959737937393,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.4974716122685764,-0.338495674898173,1.0,Q1,low
test,camc_sempc_candidate,1,31,0.0,,-0.030847142362067315,1.7540418987063902,,,,,,0.0,1.0,,4,4,0,0,0,5,0.0,1.0,0.1589759373704034,-0.4115065200933134,0.0,Q3,low
test,camc_sempc_candidate,1,32,0.0,,-0.0675650920463009,1.81368682976365,,,,,,0.0,1.0,,1,1,0,0,0,2,0.0,1.0,0.0,-0.3305759122948136,0.0,Q2,low
test,camc_sempc_candidate,1,33,0.0,,-0.09490581498220796,1.7211442177742353,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.36267589416436796,0.0,Q2,low
test,camc_sempc_candidate,1,34,0.0,,-0.08024243590573787,1.7977675262118353,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.3851925484330841,1.0,Q2,low
test,camc_sempc_candidate,1,35,0.0,0.1663947782222093,0.02423144996873014,1.7500400669028378,1.4322865227678891,,,,,1.0,0.0,0.0,0,0,0,0,0,5,1.0,0.0,0.0,-0.436488528276151,0.0,Q4,low
test,camc_sempc_candidate,1,36,0.0,,-0.02542603471028826,1.8186238924710247,,,,,,0.0,1.0,,1,1,0,0,0,2,0.0,1.0,0.0,-0.335108831431896,0.0,Q3,low
test,camc_sempc_candidate,1,37,0.0,,-0.07049516988634852,1.826948360132726,,,,,,0.0,1.0,,1,1,0,0,0,2,0.0,1.0,0.0,-0.3163403706839442,0.0,Q2,low
test,camc_sempc_candidate,1,38,0.0,,-0.1038585438114803,1.8105941338989622,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.34722325852925673,0.0,Q1,low
test,camc_sempc_candidate,1,39,0.0,,-0.1284941257535004,1.8008793910927645,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.34834888134264946,0.0,Q1,low
test,camc_sempc_candidate,1,40,0.0,,-0.0997318497254549,1.787935611260072,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.36086789141179915,0.0,Q2,low
test,camc_sempc_candidate,1,41,0.0,,-0.11805859857654588,1.8189099906748991,,,,,,0.0,1.0,,1,1,0,0,0,2,0.0,1.0,0.0,-0.3271539938451312,0.0,Q1,low
test,camc_sempc_candidate,1,42,0.0,,-0.1387665839153971,1.8088201567609734,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.36673696739330464,1.0,Q1,low
test,camc_sempc_candidate,1,43,0.0,,-0.048788021949544236,1.7906954852007284,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.3426852269597559,0.0,Q2,low
test,camc_sempc_candidate,1,44,0.0,,-0.08809403362778112,1.8059513194404948,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.3328479155849241,0.0,Q2,low
test,camc_sempc_candidate,1,45,0.0,,-0.11679822530957606,1.8011685548957956,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.33954058786911895,0.0,Q1,low
test,camc_sempc_candidate,1,46,0.0,,-0.09148216680062249,1.7883446966912357,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.35957271750666064,0.0,Q2,low
test,camc_sempc_candidate,1,47,0.0,,-0.1057378191242182,1.7483003161839252,,,,,,0.0,1.0,,4,4,0,0,0,5,0.0,1.0,0.0,-0.3194340994946654,0.0,Q1,low
test,camc_sempc_candidate,1,48,0.0,,-0.12119525648357055,1.6640045551427973,,,,,,0.0,1.0,,4,4,0,0,0,5,0.0,1.0,0.0,-0.3312761776359612,0.0,Q1,low
test,camc_sempc_candidate,1,49,0.0,,-0.10403389666453777,1.7882951466399577,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.35095140582239176,0.0,Q1,low
test,camc_sempc_candidate,1,50,0.0,,-0.13542274511764607,1.8969182763229684,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.2149297642417728,0.0,Q1,low
test,camc_sempc_candidate,1,51,0.0,,-0.14179429864983817,1.8717020995170701,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.25530502550415424,0.0,Q1,low
test,camc_sempc_candidate,1,52,0.0,,-0.10923465769506868,1.7949806262261307,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.34104075473770684,0.0,Q1,low
test,camc_sempc_candidate,1,53,0.0,,-0.07679348530312113,1.7620534887078976,,,,,,0.0,1.0,,4,4,0,0,0,5,0.0,1.0,0.0,-0.36716192599651587,0.0,Q2,low
test,camc_sempc_candidate,1,54,0.0,,-0.056754856494078965,1.783754395238148,,,,,,0.0,1.0,,4,4,0,0,0,5,0.0,1.0,0.0,-0.3565557555688428,0.0,Q2,low
test,camc_sempc_candidate,1,55,0.0,,-0.0896723702402713,1.8769320324662644,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.2436807057092356,0.0,Q2,low
test,camc_sempc_candidate,1,56,0.0,,-0.029352403618208678,1.4464040802296791,,,,,,0.0,1.0,,4,4,0,0,0,5,0.0,1.0,0.0,-0.34779769071236655,1.0,Q3,low
test,camc_sempc_candidate,1,57,0.0,0.19114412316765705,0.03838360593736587,1.6484243993967231,1.3197815576041363,,,,,1.0,0.0,0.0,0,0,0,0,0,4,1.0,0.0,0.0,-0.4074224550004011,0.0,Q4,low
test,camc_sempc_candidate,1,58,0.0,,-0.012358129475644103,1.8374419780140232,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.31395820062258006,1.0,Q3,low
test,camc_sempc_candidate,1,59,0.0,0.1850356861440852,0.02196556855398371,1.7602232228307413,1.438845412593325,,,,,1.0,0.0,0.0,0,0,0,0,0,5,1.0,0.0,0.0,-0.457217797625882,1.0,Q4,low
test,camc_sempc_candidate,1,60,0.0,0.19823238528003576,0.11717479485101458,1.6317118321977206,1.297635890330602,,,,,1.0,0.0,0.0,0,0,0,0,0,5,1.0,0.0,0.0,-0.49764407732189503,0.0,Q5,low
test,camc_sempc_candidate,1,61,0.0,,0.05509719143418643,1.7773592458420722,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.3468791494893655,0.0,Q5,low
test,camc_sempc_candidate,1,62,0.0,,-0.0036005471419126023,1.7915556232579277,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.3647837361975642,1.0,Q3,low
test,camc_sempc_candidate,1,63,0.0,0.2031675297678455,0.05104663612602223,1.7443764292547108,1.4067083243299425,,,,,1.0,0.0,0.0,0,0,0,0,0,4,1.0,0.0,0.0,-0.47547546901477145,1.0,Q5,low
test,camc_sempc_candidate,1,64,0.0,0.20586706619011585,0.13421822161763555,1.4907374629536974,1.1508933665808412,,,,,1.0,0.0,0.0,0,0,0,0,0,5,1.0,0.0,0.0,-0.5511326788511433,1.0,Q5,low
test,camc_sempc_candidate,1,65,0.0,,0.0049684170769240255,1.7773880458959384,,,,,,0.0,1.0,,1,1,0,0,0,2,0.0,1.0,0.0,-0.31569733999105765,0.0,Q3,low
test,camc_sempc_candidate,1,66,0.0,,-0.005275897590024475,1.7997321857997783,,,,,,0.0,1.0,,1,1,0,0,0,2,0.0,1.0,0.0,-0.256652908362442,0.0,Q3,low
test,camc_sempc_candidate,1,67,0.0,0.19907356044018745,0.07202036198618766,1.728578027071725,1.3967081834594064,,,,,1.0,0.0,0.0,0,0,0,0,0,5,1.0,0.0,0.0,-0.3728333676737416,0.0,Q5,low
test,camc_sempc_candidate,1,68,0.0,0.08275013511162488,0.04409197641897333,1.786657519653808,1.5712521483799802,,,,,1.0,0.0,0.0,0,0,0,0,0,5,1.0,0.0,0.0,-0.3355225184033484,1.0,Q4,low
test,camc_sempc_candidate,1,69,0.0,0.20239070425159855,0.048250271620804294,1.7691361034194824,1.4348171922800115,,,,,1.0,0.0,0.0,0,0,0,0,0,4,1.0,0.0,0.0,-0.36625500922737136,0.0,Q5,low
test,camc_sempc_candidate,1,70,0.0,0.18985751479715016,0.06240726466756527,1.7534592951257704,1.4319583754579068,,,,,1.0,0.0,0.0,0,0,0,0,0,4,1.0,0.0,0.0,-0.3921716698982566,0.0,Q5,low
test,camc_sempc_candidate,1,71,0.0,-0.11770526581242155,0.0006063938663810609,1.7979154983015908,1.784235662952462,,,,,0.0,1.0,,2,1,0,0,0,4,1.0,0.0,0.0,-0.32055181315343284,0.0,Q3,low
test,camc_sempc_candidate,1,72,0.0,,-0.05123168859873839,1.8217550735275707,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.23707165560657995,0.0,Q2,low
test,camc_sempc_candidate,1,73,0.0,,-0.09063369404030919,1.801164659021624,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.3468968744911627,1.0,Q2,low
test,camc_sempc_candidate,1,74,0.0,,-0.013108654427000488,1.7876469546119451,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.32509593975389417,0.0,Q3,low
test,camc_sempc_candidate,1,75,0.0,,-0.06140540581244902,1.7938904071838366,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.35283449812827217,1.0,Q2,low
test,camc_sempc_candidate,1,76,0.0,-0.006669085955877285,0.008719705452265303,1.7648221330029865,1.6421360178464526,,,,,0.0,1.0,,2,1,0,0,0,5,1.0,0.0,0.0,-0.34754868556296986,0.0,Q4,low
test,camc_sempc_candidate,1,77,0.0,-0.11727998821323082,0.0019415922527302731,1.7316578049067797,1.7195568915410253,,,,,0.0,1.0,,3,2,0,0,0,5,1.0,0.0,0.0,-0.3961167885548965,0.0,Q3,low
test,camc_sempc_candidate,1,78,0.0,,-0.04323185146742492,1.7784150670048056,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.3486693236050512,0.0,Q2,low
test,camc_sempc_candidate,1,79,0.0,,-0.08425390400579746,1.84053621274463,,,,,,0.0,1.0,,1,1,0,0,0,2,0.0,1.0,0.0,-0.27397654586470516,0.0,Q2,low
test,camc_sempc_candidate,1,80,0.0,,-0.09544043813781733,1.7378695428032276,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.3168059243934791,1.0,Q2,low
test,camc_sempc_candidate,1,81,0.0,0.21614675185714968,0.026048498837136308,1.3727441781646093,1.028636246924042,,,,,1.0,0.0,0.0,0,0,0,0,0,4,1.0,0.0,0.0,-0.3300530083021353,0.0,Q4,low
test,camc_sempc_candidate,1,82,0.0,,-0.00784867516786314,1.8177591059440328,,,,,,0.0,1.0,,1,1,0,0,0,2,0.0,1.0,0.0,-0.2728189966903751,0.0,Q3,low
test,camc_sempc_candidate,1,83,0.0,,-0.03358686874654426,1.8316030614988565,,,,,,0.0,1.0,,1,1,0,0,0,2,0.0,1.0,0.0,-0.28155250427075956,0.0,Q3,low
test,camc_sempc_candidate,1,84,0.0,,-0.031138613335365495,1.7650100384519685,,,,,,0.0,1.0,,4,4,0,0,0,5,0.0,1.0,0.0,-0.3734831516513707,0.0,Q3,low
test,camc_sempc_candidate,1,85,0.0,,-0.022422738314298418,1.7801983004176352,,,,,,0.0,1.0,,4,4,0,0,0,5,0.0,1.0,0.0,-0.3521459974869984,0.0,Q3,low
test,camc_sempc_candidate,1,86,0.0,,-0.06439684317512218,1.8102447566588085,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.31253745917682557,0.0,Q2,low
test,camc_sempc_candidate,1,87,0.0,,-0.09903740648417703,1.820425023442371,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.33786429904046755,1.0,Q2,low
test,camc_sempc_candidate,1,88,0.0,,-0.1584814488278951,1.9030791906045939,,,,,,0.0,1.0,,0,0,0,0,0,1,0.0,1.0,0.0,-0.17334035494503208,0.0,Q1,low
test,camc_sempc_candidate,1,89,0.0,,-0.018785718297628207,1.7599786746743336,,,,,,0.0,1.0,,4,4,0,0,0,5,0.0,1.0,0.0,-0.3665178413116429,0.0,Q3,low
test,camc_sempc_candidate,1,90,0.0,,-0.004885896637804588,1.6748174592776075,,,,,,0.0,1.0,,4,4,0,0,0,5,0.0,1.0,0.0,-0.3377690787031624,0.0,Q3,low
test,camc_sempc_candidate,1,91,0.0,,-0.0039420158892380375,1.716196912001529,,,,,,0.0,1.0,,4,4,0,0,0,5,0.0,1.0,0.0,-0.35614064757412534,0.0,Q3,low
test,camc_sempc_candidate,1,92,0.0,0.22123269551417446,0.040250916310535456,1.7520821845677461,1.4061914929801964,,,,,1.0,0.0,0.0,1,1,0,0,0,6,1.0,0.0,0.0,-0.4189285694414633,0.0,Q4,low
test,camc_sempc_candidate,1,93,0.0,,0.04818966652778797,1.806802624303153,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.3283086433484209,0.0,Q5,low
test,camc_sempc_candidate,1,94,0.0,,-0.03138952530947403,1.832220122084427,,,,,,0.0,1.0,,1,1,0,0,0,2,0.0,1.0,0.0,-0.27525255129774756,0.0,Q3,low
test,camc_sempc_candidate,1,95,0.0,,-0.08614135285613234,1.8049465956102542,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.34368930174945744,1.0,Q2,low
test,camc_sempc_candidate,1,96,0.0,,-0.008622115218852255,1.7735182060040127,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.3439636342798564,0.0,Q3,low
test,camc_sempc_candidate,1,97,0.0,,-0.010993392917414746,1.7451176588374437,,,,,,0.0,1.0,,4,4,0,0,0,5,0.0,1.0,0.0,-0.38302987301920005,0.0,Q3,low
test,camc_sempc_candidate,1,98,0.0,,-0.05116949297584694,1.7521878036084968,,,,,,0.0,1.0,,3,3,0,0,0,4,0.0,1.0,0.0,-0.38724530968651033,1.0,Q2,low
test,camc_sempc_candidate,1,99,0.0,0.21834891782722782,0.025818541275594686,1.6393395243430176,1.2988400578913981,,,,,1.0,0.0,0.0,0,0,0,0,0,4,1.0,0.0,0.0,-0.4642377229603463,1.0,Q4,low
test,camc_sempc_candidate,1,100,0.0,0.21155092319729843,0.09805497403551605,1.6970926672960944,1.363760648679956,,,,,1.0,0.0,0.0,0,0,0,0,0,5,1.0,0.0,0.0,-0.5185774474482239,1.0,Q5,low
test,camc_sempc_candidate,1,101,0.0,0.20735461261231075,0.18994672076621927,1.5259468029072467,1.1971470698947393,,,,,1.0,0.0,0.0,0,0,0,0,0,5,1.0,0.0,0.0,-0.5179915809415567,0.0,Q5,low
test,camc_sempc_candidate,1,102,0.0,0.09506896328137304,0.031153324389962017,1.7657864261014393,1.5493859045766292,,,,,1.0,0.0,0.0,0,0,0,0,0,5,1.0,0.0,0.0,-0.3645700484280102,0.0,Q4,low
test,camc_sempc_candidate,1,103,0.0,0.2080504225202209,0.0664652702322589,1.7141960327310368,1.3850562413227363,,,,,1.0,0.0,0.0,1,1,0,0,0,5,1.0,0.0,0.0,-0.3940041303328973,0.0,Q5,low
test,camc_sempc_candidate,1,104,0.0,0.09442063712878994,0.04835033153419033,1.7714773645325033,1.5559472446140088,,,,,1.0,0.0,0.0,0,0,0,0,0,6,1.0,0.0,0.0,-0.35710487236403304,0.0,Q5,low
test,camc_sempc_candidate,1,105,0.0,,-0.019486281536340133,1.8315297216277076,,,,,,0.0,1.0,,1,1,0,0,0,2,0.0,1.0,0.0,-0.2645986323176694,0.0,Q3,low
test,camc_sempc_candidate,1,106,0.0,,-0.017595157645789672,1.7212899984996,,,,,,0.0,1.0,,4,4,0,0,0,5,0.0,1.0,0.0,-0.3620072821286227,0.0,Q3,low
test,camc_sempc_candidate,1,107,0.0,0.23974008007284664,0.023195595638695013,1.6580426748464947,1.2975797825173097,,,,,1.0,0.0,0.0,1,1,0,0,0,5,1.0,0.0,0.0,-0.439682924855543,0.0,Q4,low
